,compound_id,docking_score,rdkit_smiles,rank
73473,CPD002411665,-4.04,COc1ccc(NC(=O)CN(Cc2ccc3c(c2)OCO3)C2CCCC2)cc1,73480.5
41762,CPD002398398,-5.017,CN(C)C(=O)CNS(=O)(=O)c1cc(F)cc(F)c1,41750.0
39649,CPD001625903,-5.072,CN(C)C(=O)c1ccc2c(c1)NC(=O)CS2,39660.0
65253,CPD000806092,-4.374,COc1ccc(S(=O)(=O)NCC(c2cccnc2)N2CCN(C)CC2)cc1OC,65255.5
8870,CPD000363363,-6.333,Cn1cnnc1SCC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccco1,8871.5
57905,CPD000034346,-4.593,Fc1ccccc1-c1nc(N2CCCCC2)c2ccccc2n1,57922.5
80659,CPD002399226,-3.381,O=C(Cn1cnc2c(Cl)cc(Cl)cc2c1=O)N(C1CCCC1)C1CCS(=O)(=O)C1,80660.0
26515,CPD002401508,-5.446,c1cnc2c(CSc3nnc(-c4c[nH]c5ccccc45)o3)cccc2c1,26512.5
54319,CPD002393888,-4.693,O=C(COC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1)Nc1ccc(Cl)cn1,54333.5
50166,CPD002406499,-4.803,O=C(NC1CCC(c2ccccc2)CC1)c1n[nH]c(=O)c2ccccc12,50153.0
8681,CPD002439916,-6.353,O=C(CSc1nc2ccc(NC(=O)c3ccc(Br)cc3)cc2s1)NC1CCCCC1,8681.0
50214,CPD002376898,-4.802,O=C1COc2cc(S(=O)(=O)CCC(=O)N3CCN(C4CCCCC4)CC3)c(Cl)cc2N1,50197.0
31143,CPD002442753,-5.303,N#C/C(=C/c1cccn1-c1cccc(C(F)(F)F)c1)c1ccc([N+](=O)[O-])cc1,31151.5
75522,CPD002364304,-3.92,CCCCCc1ccc(-c2ccc(C3CCC(CC)CC3)cc2)nc1,75513.5
35782,CPD002405231,-5.175,O=c1[nH]c2ccc(-c3csc(NC4CCCC4)n3)cc2[nH]1,35775.0
73107,CPD000594964,-4.059,COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)CN1C(=O)NC2(CCCC2)C1=O,73115.0
78769,CPD002418041,-3.65,CCOC(=O)C(NC(=O)c1ccc(C)cc1)C(=O)OCC,78766.0
39516,CPD002418199,-5.076,CC(Cl)C(=O)Nc1ccccc1C(C)C,39514.5
38188,CPD002371320,-5.111,COc1ccc(-c2nn3c(=O)c(NC(=O)c4ccccc4C)cnc3o2)cc1,38197.5
67416,CPD002376241,-4.301,CCOc1ccc(NC(=O)COc2ccccc2C)c2cccnc12,67405.5
75830,CPD002409747,-3.901,Cc1ccc2[nH]c(C)c(CC(=O)NCC(C)(C)CN(C)C)c2c1,75822.0
59986,CPD002400133,-4.534,CC(=O)c1ccc(S(=O)(=O)N2CCN(C(=O)COc3cccc(-n4cnnn4)c3)CC2)cc1,59999.0
45695,CPD002324730,-4.916,N#Cc1cccc(C(=O)NC(c2ccccc2)c2cccs2)c1,45694.0
60346,CPD002373508,-4.523,COc1ccccc1-c1cc(C(=O)Nc2c(C)nn(Cc3ccc(C)cc3)c2C)no1,60358.5
51119,CPD002403223,-4.778,O=C(CCc1ncc(-c2ccccc2)o1)NCC(c1ccccc1)N1CCCC1,51108.5
33829,CPD002404153,-5.228,CCC(C)NC(=O)c1ccccc1-c1ncc(-c2ccc(F)cc2)o1,33813.5
61359,CPD002411209,-4.494,Cc1[nH]c2ccccc2c1C(=O)C(=O)N1CCC(C(=O)N2CCCC2)CC1,61366.0
2696,CPD002453355,-7.937,COc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Br)c1OCC(N)=O,2696.5
50993,CPD002400183,-4.781,COc1ccc(NC(=O)c2cc(=O)c3cc(C)ccc3o2)cc1OC,50992.5
42978,CPD002400227,-4.985,CCOc1ccccc1-n1nnnc1SCc1nc2ccccc2[nH]1,42975.0
52417,CPD000653633,-4.744,COc1ccc(OCc2cc(C(=O)N(C)CCC3CCOCC3)no2)c(Cl)c1,52414.5
73336,CPD002376080,-4.048,Cc1ccc(NC(=O)COc2cccc(F)c2)cc1OCc1cc(=O)n2c(ncn2C(C)C)n1,73330.5
40349,CPD000647134,-5.053,CN(C)Cc1c(C(=O)NN=Cc2cccc3ccccc23)nnn1-c1nonc1N,40356.0
26202,CPD002375478,-5.455,Cc1ccc(C(C)C)c(OCC(=O)N2CCC(c3nc4ccccc4o3)CC2)c1,26216.0
5392,CPD001269121,-6.877,CCCCc1nnc(NC(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)s1,5391.0
81096,CPD002433859,-3.285,C=CCN1CCN(CC(=O)N(C)C)CC1,81097.0
47064,CPD002484692,-4.882,COc1ccc(OC)c(C2CC(=O)N(c3sc4c(c3C#N)CCCCC4)C3=C2C(=O)CCC3)c1,47068.5
26917,CPD002404359,-5.433,CCCCCCNC(=O)c1cccc2ncccc12,26912.0
2003,CPD000650427,-8.217,C[C@@H](NC(=O)C1(c2ccccc2)CCN(C(=O)OC(C)(C)C)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,2005.5
61895,CPD002431938,-4.479,O=C(Nc1cccc2c1CCCC2)c1cc(Br)cnc1Cl,61886.0
338,CPD002397340,-9.265,COc1ccccc1Nc1nc(-c2ccc(O)c(C(N)=O)c2)cs1,339.0
59735,CPD002372594,-4.542,Cc1ccc(C2C(C#N)=C(SCC(=O)Nc3cccc(Cl)c3)NC3=C2C(=O)CCC3)o1,59727.5
48435,CPD000867027,-4.847,COc1ccc(C(C)=O)c(OC(=O)c2ccc(F)cc2F)c1,48445.5
79187,CPD002409464,-3.601,Cc1ccc(C)c(S(=O)(=O)NCc2ccccc2S(=O)(=O)N2CCCCC2)c1,79190.5
29997,CPD002484352,-5.338,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)Nc1sc(C)c(C)c1C(N)=O,29984.5
57463,CPD002440568,-4.606,CC(=NNC(=O)c1ccc(C)c(C)c1)c1ccc(C)cc1C,57463.5
82003,CPD002402022,-2.992,CC(C)c1ccc(S(=O)(=O)N2CCN(Cn3ncc4ccccc4c3=O)CC2)cc1,82003.5
74590,CPD002403848,-3.98,O=C(NC1CC1)c1ccc(CN(C2CC2)S(=O)(=O)c2ccc3c(c2)CCCC3)cc1,74589.0
7267,CPD002437097,-6.53,Cc1ccc(Cn2c(NCc3ccc4c(c3)OCO4)nc3c2c(=O)n(C)c(=O)n3C)cc1,7264.0
28502,CPD001942848,-5.384,COc1cccc(N2C(=O)CC(N3CCN(CC/N=C/C4=C(O)CC(C)(C)CC4=O)CC3)C2=O)c1,28493.0
49120,CPD002417654,-4.83,N#Cc1ccc(/C=C/c2ccc3c([N+](=O)[O-])cccc3n2)cc1,49117.5
52295,CPD000606082,-4.747,Cc1cc(S(=O)(=O)N2CCOCC2)ccc1OCC(=O)Nc1ccc(F)cc1,52306.0
59266,CPD002369371,-4.554,COc1ccc(C(=O)Nc2c(NCC3CCCCC3)c3ccccc3oc2=O)cc1OC,59266.0
41732,CPD000309558,-5.017,CCOc1ccccc1N(C)C(=O)c1cc2c(=O)n(CC)c3ccccc3c2s1,41750.0
7698,CPD002438798,-6.472,Cc1cc(OCc2nnc(SC(=O)C3CC3)n2C)cc(C)c1Cl,7697.5
73845,CPD000365319,-4.022,O=C(Cc1nnc(O)c2ccccc12)Nc1cccc(S(=O)(=O)N2CCCC2)c1,73835.0
48536,CPD002370469,-4.844,O=C(Cn1c(=O)ccc2cc(S(=O)(=O)N3CCCC3)ccc21)NCc1ccco1,48541.0
52692,CPD002374478,-4.736,O=C(Nc1ccc(Br)cc1F)c1ccc2nc(N3CCOCC3)sc2c1,52703.5
25744,CPD002433178,-5.47,CCOC(=O)C1CCCN(CC(O)c2ccc(F)cc2)C1,25751.5
80674,CPD002500945,-3.377,CC(CNC(=O)c1ccc(C(C)(C)C)cc1)NC(=O)c1ccc(C(C)(C)C)cc1,80676.0
68525,CPD002372474,-4.257,CCOC(=O)c1cnc2c(Cl)cccc2c1Nc1ccc(OCC)cc1,68533.5
30363,CPD002432686,-5.327,CC1CCN(CC(=O)NCCC2=CCCCC2)CC1,30354.0
26688,CPD000874269,-5.44,C#Cc1cccc(NC(=O)Cc2cccc(OC)c2)c1,26676.0
11051,CPD000874363,-6.144,O=C(OCc1ncc(-c2ccccc2)o1)c1ccc(O)cc1,11050.5
47048,CPD002454302,-4.883,O=C(c1ccc(Cl)cc1)N(Cc1ccco1)c1ccc(O)cc1,47033.0
16531,CPD002486339,-5.829,COc1cc(C2CC(=O)Nc3nc(C)nc(O)c32)ccc1OCc1ccccc1Cl,16537.0
35978,CPD002454349,-5.169,CS(=O)(=O)NN1C(=O)c2ccccc2NC1c1ccco1,35973.0
79067,CPD000300532,-3.614,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,79070.5
40434,CPD002416017,-5.051,Cc1cccc(C(C)C)c1NC(=O)/C=C/c1cccs1,40426.5
31838,CPD002433723,-5.283,CN(Cc1cccs1)C(=O)C1CCC1,31848.5
34277,CPD002453682,-5.215,CC(=O)Nc1ccc(NC(=O)c2cc(=O)c3cc(Cl)ccc3o2)cc1,34275.5
17802,CPD002373897,-5.771,COc1ccc(-c2nc(CSCC(=O)NCCCN3CCOCC3)c(C)o2)cc1OC,17803.5
59989,CPD002398740,-4.534,COc1cc(NC(=O)c2cc(=O)c3ccccc3o2)cc(OC)c1OC,59999.0
65188,CPD002453905,-4.376,CC(C)Oc1ccc(C(=O)/C(=C\c2cccnc2)c2nc3ccccc3o2)cc1,65202.5
12879,CPD002407075,-6.019,Cc1cccc(NC(=O)CCCc2nc3ccccc3o2)c1,12886.5
3657,CPD002437573,-7.501,O=S(=O)(NC1=NCN(Cc2cccnc2)CN1)c1ccc(Cl)cc1,3658.5
26253,CPD002428092,-5.454,CC(C)Cc1ccc(C(=O)C2CCNCC2)cc1,26256.5
18133,CPD002443669,-5.756,O=C(COC(=O)c1ccccc1I)c1ccc([N+](=O)[O-])cc1,18122.0
58567,CPD001633104,-4.574,Cc1ccc(-c2cc3ccccn3c2)cc1,58582.5
12306,CPD002367010,-6.056,CCOC(=O)c1ccc(NC(=O)CC(c2ccc(OC)c(OC)c2)N2Cc3ccccc3C2=O)cc1,12303.0
38357,CPD000611832,-5.107,COc1ccccc1-n1c(SCC(=O)N2CCOCC2)nc2ccccc2c1=O,38354.0
39194,CPD001471474,-5.086,O=C(NN=Cc1cccs1)c1ccccc1,39175.5
54072,CPD001610868,-4.7,CN1CCN(CCC2(c3ccccc3)CCOC(C)(C)C2)CC1,54085.0
42441,CPD000622366,-4.999,COc1cc(C(=O)NCc2nnc(SCC(=O)c3ccccc3)o2)cc(OC)c1OC,42443.0
34844,CPD002430244,-5.2,CC(C)Cc1ccc(C(C)NC(=O)C2CC2C)cc1,34835.0
10149,CPD002376433,-6.216,O=C(CN1CCCCCC1)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,10149.0
64390,CPD002366724,-4.402,COc1ccc2oc(=O)c(-c3nc(-c4ccccc4Cl)no3)cc2c1,64391.5
36840,CPD002426662,-5.145,Cc1cccc(C(=O)OC(C(N)=O)c2ccccc2)c1,36848.5
5219,CPD000646643,-6.93,COc1cc(C(=O)NC(=S)N2C[C@H]3C[C@H](C2)c2cccc(=O)n2C3)cc(OC)c1OC,5220.5
59918,CPD002431909,-4.536,N#Cc1cccc(NC(=O)NCCc2ccccn2)c1,59927.0
7510,CPD002489450,-6.498,COc1cc(C2C3=C(CCCC3=O)Nc3c(C#N)cnn32)ccc1O,7512.0
29581,CPD002432532,-5.351,CN(C)C(CNC(=O)CC1C=CCC1)c1ccsc1,29599.0
36039,CPD000248635,-5.167,CN(C)C(=O)COC(=O)c1cccnc1Nc1ccccc1F,36042.5
82574,CPD002401615,-2.626,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4cc(C)ccc4nc3C)CC2)c(C)c1,82574.0
33687,CPD001338525,-5.232,COc1ccccc1C1SCCN1S(=O)(=O)c1cccc(C)c1,33681.0
1085,CPD001334921,-8.677,O=C(O)c1ccc(NC(NC(=O)c2ccco2)C(=O)c2ccccc2)cc1,1086.0
27081,CPD002369638,-5.428,Cc1cccc(-c2ocnc2C(=O)Nc2cc(C)ccc2C)c1,27084.0
52992,CPD002403678,-4.729,Cc1ccc(OCCOc2ccc3ccc(=O)oc3c2)cc1,52992.0
13117,CPD002413079,-6.005,NNC(=O)Nc1ccccc1,13120.0
71488,CPD000078801,-4.137,CCOC(=O)CCS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,71479.5
60931,CPD000200345,-4.507,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cc4c(cc3[N+](=O)[O-])n(C)c(=O)n4C)CC2)cc1,60918.5
24484,CPD002376691,-5.514,COc1ccc(C2=NS(=O)(=O)N(C)C(C(=O)N3CCN(c4ccc(F)cc4)CC3)=C2)cc1,24493.5
31983,CPD002433318,-5.279,O=C(OCc1ccccc1Cl)c1cccc(O)c1,31984.5
8142,CPD002410252,-6.415,CN(Cc1cccc(Cl)c1Cl)C(=O)c1ccc(NS(C)(=O)=O)cc1,8138.5
75992,CPD002415262,-3.889,COc1ccccc1C(=O)/C=C/c1cccc(OC)c1OC(F)F,75984.5
77087,CPD000605558,-3.808,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)c3ncoc3-c3ccc(C)cc3)CC2)cc1,77085.0
36668,CPD002376272,-5.15,CCCOc1ccc(NC(=O)COc2ccccc2OC)c2cccnc12,36648.0
68569,CPD002401857,-4.255,COc1ccc(Cl)cc1NC(=O)C(C)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,68580.0
69136,CPD000606075,-4.235,COc1ccc(CNC(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2C)cc1,69145.5
4720,CPD002403161,-7.069,Cc1ccc(OCC(=O)NCc2ccc(Cn3cccn3)cc2)c(C)c1,4721.0
8823,CPD002442388,-6.337,CCOc1ccc(N/C=C/C(=O)c2ccc(C)c(C)c2)cc1,8821.5
66314,CPD002441941,-4.34,O=C1CCCN1CCCNCC1CCCCC1,66299.5
6008,CPD000371856,-6.744,CCOC(=O)c1ccc(S(=O)(=O)NNC(=O)c2ccc3c(c2)nc(C)n3CC)cc1,6007.5
3307,CPD002437929,-7.671,COC(=O)c1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCc2ccccc2)cc1,3306.5
40834,CPD002375855,-5.041,COc1ccccc1NC(=O)CSc1nc(N2CCOCC2)c2c(c1C#N)CC(C)(C)OC2,40846.5
16474,CPD002198552,-5.832,CCn1cnnc1-c1cccc(NC(=O)Cc2ccc(F)cc2)c1,16466.5
12601,CPD002414923,-6.037,O=C(COC(=O)C(O)(c1ccccc1)c1ccccc1)c1c[nH]c2ccccc12,12608.5
639,CPD002365239,-8.982,O=C1C2C3c4ccccc4C(C(=O)O)(c4ccccc43)C2C(=O)N1c1ccccc1C(F)(F)F,639.5
43146,CPD000370467,-4.98,O=C(COC(=O)c1cccc(S(=O)(=O)N2CCCC2)c1)NCc1ccccc1,43167.5
70255,CPD002398359,-4.19,COc1ccccc1N(C)S(=O)(=O)c1ccc(C(=O)Nc2cccc(C)c2C)cc1,70265.0
21669,CPD002435442,-5.615,COC(=O)c1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3c2c(=O)n(C)c(=O)n3C)cc1,21677.5
18628,CPD002368675,-5.734,Cc1nn2c(=O)cc(CSc3ccccc3NC(=O)c3ccco3)nc2s1,18638.5
18098,CPD002433416,-5.757,CN(Cc1cccc(C#N)c1)C(=O)C1CCOCC1,18095.5
16024,CPD001246575,-5.853,CC(c1nnc(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)n1-c1ccc(F)cc1)N(C)C,16021.0
39195,CPD002393046,-5.085,O=C(CSc1nc2ccccc2o1)NCC1CCCCC1,39213.0
34349,CPD000544554,-5.213,Cc1ccc2c(=O)cc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)oc2c1,34341.5
49475,CPD002369701,-4.821,Cc1cccc(C)c1NC(=O)c1ncoc1-c1ccco1,49463.0
33109,CPD002499858,-5.249,CC(C)Cc1ccc(C(C)C(=O)NC(c2ccccc2)c2ccccc2)cc1,33095.5
62122,CPD002368491,-4.472,Cc1ccc(S(=O)(=O)Nc2ccccc2SCc2cc(=O)n3cc(Cl)ccc3n2)cc1,62125.0
46458,CPD002398675,-4.897,CCOc1ccc(N2C(=O)c3ccccc3NC23CCSC3)cc1,46448.5
38569,CPD002418753,-5.102,CC(NC(=O)c1nccnc1N)c1ccc(F)cc1,38556.5
64466,CPD002365736,-4.4,CCc1ccc(-c2nc(C)c(C(C)=O)s2)cc1,64451.5
49392,CPD002433503,-4.823,Cc1csc(SCC(=O)C(C)(C)C)n1,49396.5
67500,CPD000717146,-4.297,CCCCn1c(N)c(N(CC)C(=O)c2cccc(S(=O)(=O)N3CCN(C)CC3)c2)c(=O)[nH]c1=O,67505.5
16227,CPD000469191,-5.843,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,16231.0
59939,CPD002442525,-4.536,Oc1ccc2c(c1)OCCOCCOc1cc(O)ccc1OCCO2,59927.0
77340,CPD002375198,-3.786,Cn1c(=O)c2c(-c3ccc(Br)cc3)n(Cc3ccc(F)cc3)cc2n(C)c1=O,77343.5
60520,CPD002415767,-4.519,CC1=CC(=NN=C(S)Nc2c(C)cccc2C)CC1,60505.0
62477,CPD001269454,-4.462,CCCCn1c(N)c(N(CC(C)C)C(=O)c2cc3c(s2)CCC(C)C3)c(=O)[nH]c1=O,62463.5
280,CPD000272772,-9.335,N#C/C(=C\c1ccc(-c2cccc(C(=O)O)c2)o1)c1nc2ccccc2[nH]1,281.0
37783,CPD002434974,-5.121,Cc1ccc(S(=O)(=O)c2nc(-c3ccccc3)oc2N(C)C)cc1,37787.0
35739,CPD002486656,-5.176,Cc1c(C)c2ccc(OCC(=O)NCCN(C)C)c(C)c2oc1=O,35740.5
33955,CPD002400247,-5.224,Cc1cc(C(=O)OCC(=O)Nc2ccccc2C)c2ccccc2n1,33945.0
14662,CPD002405315,-5.918,Cc1cccc(C(=O)O)c1NS(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,14658.5
80499,CPD002416226,-3.415,Cc1ccc(NC(S)=NCC(C)(C)N2CCOCC2)cc1C,80500.0
62223,CPD002429821,-4.469,CC(C)C(=O)Nc1ccccc1Sc1ccccc1,62232.0
33264,CPD002366761,-5.244,CCc1cccc(NC(=O)C(c2ccccc2)N2Cc3ccccc3C2=O)c1,33263.0
58597,CPD000606167,-4.574,COc1ccc(NC(=O)Cc2nnc(SCC(=O)Nc3ccccc3)n2C)cc1,58582.5
67329,CPD002498638,-4.304,CCCCC(CC)C(=O)Nc1cccc(CC)c1,67319.5
62614,CPD002438564,-4.457,CC(C)OC(=O)/C(C#N)=C\c1ccc(-c2ccccc2Cl)o1,62629.5
79089,CPD002416580,-3.612,Cc1ccc(-c2ccc(OC(=O)c3cnc(C)cn3)cc2)cc1,79089.0
56835,CPD002436997,-4.623,CC(C)c1ccc(NC(=O)CCn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,56843.0
4907,CPD000237681,-7.014,CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)Nc3nnc(C)o3)cc2)CC1,4906.0
72155,CPD002368811,-4.105,COc1ccccc1CNC(=O)CC(C)n1ccc(C)n1,72160.0
33146,CPD002406388,-5.248,COc1ccc(Cl)cc1NC(=O)CSc1nnc(-n2nc(C)cc2C)n1N,33131.5
33831,CPD002489350,-5.228,COc1ccc(CNC(=O)c2sc(NC(C)C)nc2C)cc1,33813.5
32151,CPD002498538,-5.274,Cc1ccc(-c2n[nH]c(-c3ccc(C)cc3)c2C)cc1,32154.0
17840,CPD002431736,-5.77,Cc1cc2n(n1)CC(CNCc1cccnc1N1CCCCC1)CN2,17829.0
11627,CPD002430545,-6.102,Cc1nc(CSc2nccc(C(F)(F)F)n2)cs1,11630.5
63856,CPD002435487,-4.419,CSc1nc(N)c2c(n1)NC1=C(C(=O)CC(C)(C)C1)C2c1ccncc1,63849.0
70335,CPD002371080,-4.187,CCOC(=O)c1c(S(=O)(=O)NCC(=O)N2CCOCC2)c(C)n(C)c1C,70345.5
36259,CPD002409633,-5.161,CC(Nc1cccc(N2CCCC2=O)c1)c1nc(C(C)(C)C)no1,36243.0
10176,CPD002394921,-6.214,O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1Cl,10176.0
17524,CPD002498218,-5.783,CCc1c(C)sc(NC(=O)c2cccc(OC)c2)c1C#N,17531.0
32966,CPD002399109,-5.253,CCN(CC1CCOC1)C(=O)c1nn(C)c(=O)c2ccccc12,32946.5
82198,CPD002395818,-2.897,COc1cc(OC)c(C2SCCN2S(=O)(=O)c2ccc3ccccc3c2)cc1OC,82197.5
2315,CPD002442449,-8.092,O=C(O)c1ccc2c(c1)oc1ccccc12,2315.0
22183,CPD000030756,-5.597,Cc1oc(-c2cccc(Cl)c2)nc1CN1CCC(C(=O)NCc2cccnc2)CC1,22181.0
25751,CPD000027410,-5.47,COc1ccc(N(CC(=O)NCC2CCCO2)S(=O)(=O)c2c(C)noc2C)cc1,25751.5
68849,CPD002416396,-4.245,O=C(CCCSc1nc2ccccc2s1)NCCc1ccc(F)cc1,68855.5
57138,CPD002404823,-4.615,CCCCN(C)C(=O)c1cc2c(C)cc(C)c(C)c2[nH]1,57130.5
21069,CPD002399411,-5.637,Cc1cc(C)c(NC(=O)CSc2nnc(C)n2C)c(Cl)c1,21078.5
66656,CPD002357638,-4.327,CCOc1ccc2cc(-c3csc(Nc4ccccc4F)n3)c(=O)oc2c1,66664.5
80684,CPD002414638,-3.375,N#CCCN(C(=O)COC(=O)c1cc(Cl)ccc1[N+](=O)[O-])c1cccc(C(F)(F)F)c1,80683.5
14629,CPD002485994,-5.919,CN1CC2(Cc3c1ccc1ccccc31)C(=O)N(C(C)(C)C)C(=O)N=C2O,14635.5
20203,CPD001251689,-5.67,Cn1c(CCC(N)=O)nnc1SCC(=O)Nc1cc(S(=O)(=O)N2CCCC2)ccc1Cl,20204.5
77761,CPD002498758,-3.747,CC1CCCc2sc3nc(SCC(=O)c4ccc(Cl)cc4)nc(N)c3c21,77761.0
12079,CPD002404396,-6.07,COc1ccc(NC(=O)C(C)Nc2ccc3oc(C)nc3c2)cc1OC,12074.0
67574,CPD002369121,-4.294,CNC(=O)c1ccc(-c2nc(CN3CCN(C(=O)Nc4cc(Cl)ccc4C)CC3)c(C)o2)cc1,67580.0
21032,CPD002428145,-5.638,CN(C(=O)CCc1ccsc1)C1CCCCC1,21047.0
53232,CPD001250640,-4.722,COc1cccc(C(=O)NCC(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1,53233.5
45117,CPD002485123,-4.93,COc1ccc(C2C(C#N)=C(N)N(c3c(F)cccc3F)C3=C2C(=O)CCC3)cc1OC,45113.5
78791,CPD002431483,-3.647,CC1CCCCN1CCCNC1CCCC1,78789.0
49204,CPD002402769,-4.828,CCc1cc(=O)oc2cc(OCc3nc(-c4cccc(Cl)c4)no3)ccc12,49199.0
23200,CPD002416792,-5.56,Cc1ccc(/C=C(/C#N)c2ccc(C(F)(F)F)cn2)s1,23193.5
47270,CPD002403587,-4.877,Nc1nc(CN2CCN(C(=O)c3cc(Cl)cc(Cl)c3)CC2)nc2ccccc12,47266.5
434,CPD002375345,-9.16,Cc1[nH]c2nc(NCc3ccccc3)nn2c(=O)c1CCO,435.0
41780,CPD001385215,-5.016,COc1ccc(OCCOC(=O)CCC(=O)c2ccc3c(c2)OCCO3)cc1,41791.0
1183,CPD000371244,-8.615,O=C(O)CC(SCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)C(=O)O,1183.5
74051,CPD002373872,-4.011,COc1ccc(C2CC(=O)N3CN(Cc4ccccc4)CSC3=C2C#N)c(OC)c1,74050.0
78942,CPD002426705,-3.629,CS(=O)(=O)Cc1ccc(C(=O)Oc2ccc(Br)cc2)cc1,78942.0
37556,CPD002411275,-5.127,CSCCC(NC(=O)c1ccc2ccccc2n1)C(=O)NC1CC1,37565.0
40852,CPD000794225,-5.041,O=C(CS(=O)(=O)Cc1ccccc1)Nc1cc(F)cc(F)c1,40846.5
25122,CPD002427514,-5.491,Nc1nccnc1C(=O)NCc1ccccc1Cn1cccn1,25132.5
19031,CPD002399738,-5.717,Cc1cccc(-n2c(SCC(=O)N(C)CCC#N)nc3ccccc3c2=O)n1,19040.0
38012,CPD002407781,-5.116,C=C(C)Cn1c(-n2nc(C)c(C)c2C)nc2c1c(=O)n(C)c(=O)n2C,37988.0
57851,CPD002439239,-4.595,Cc1cc(C=C(C#N)C#N)c(C)n1-c1ccncc1,57840.0
26968,CPD000241394,-5.431,Oc1ccc(C2(c3ccccc3O)CCCCC2)cc1,26977.0
53316,CPD000651618,-4.72,COc1ccc(-c2cc(=O)oc3c(C)c(OC(C)C(=O)NCc4ccccn4)ccc23)cc1,53326.5
29896,CPD002408931,-5.341,O=C(NCc1ccc(-n2cccn2)nc1)c1cccc(NC(=O)c2ccco2)c1,29896.5
42307,CPD002396165,-5.002,Cn1nc(C(=O)N2CCCC(c3nc4ccccc4s3)C2)c2ccccc2c1=O,42316.5
38675,CPD002393112,-5.099,Cc1ccc2[nH]c(SCC(=O)Nc3ccccc3C(=O)Nc3ccccc3)nc2c1,38664.5
3707,CPD002489235,-7.479,O=C(NCCCN(Cc1ccccc1)C(=O)c1cccnc1)c1nc(O)c2ccccc2n1,3708.5
67287,CPD001531853,-4.305,CCCc1nnc(NC(=O)Nc2ccc(F)cc2)s1,67290.0
2037,CPD000057551,-8.203,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2cc(Cl)c(O)cc2o1,2037.5
38915,CPD000647722,-5.093,C[C@@H](C(=O)NC1CCCCC1)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,38896.0
28083,CPD002427971,-5.397,CC(NC(=O)Cc1ccc(Br)cc1)C1CC2CCC1C2,28076.5
30472,CPD002487883,-5.323,COc1ccc(NC(=O)C2CC(=O)Nc3nc(N4CCc5ccccc5C4)nc(O)c32)cc1,30478.0
65229,CPD002374621,-4.375,COc1nc2cc(C)ccc2cc1-c1noc(-c2cccs2)n1,65230.0
52041,CPD002415890,-4.755,CSc1ccc(/C=C(/C#N)C(=O)Nc2cccc(Cl)c2C)cc1,52024.0
49503,CPD000711329,-4.82,CCOc1ccc(S(=O)(=O)NCCC(=O)N(C)CC(=O)Nc2ccc(OC)cc2)cc1,49494.0
13429,CPD002406884,-5.987,CCc1cccc(NC(=O)NCC(O)c2ccc(F)c(F)c2)c1,13427.5
12055,CPD000627728,-6.071,COc1ccc(N2CCN(C(=O)Cn3c(=O)c4cccn4c4cccnc43)CC2)cc1,12058.0
4055,CPD002395999,-7.325,Cc1[nH]c(SCC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)nc1Cc1ccccc1,4057.0
53456,CPD002414304,-4.717,COc1ccc(C(C)=O)c(OC(=O)/C=C/c2cccs2)c1,53439.0
45858,CPD000438279,-4.912,COc1ccc(C(=O)NNC(=O)C2CCCN(C3CC(=O)N(c4ccccc4)C3=O)C2)cc1,45849.0
74343,CPD000812368,-3.994,CN(C)CCCn1c2c(c(SCC(=O)Nc3ccc4c(c3)OCO4)nc1=O)CCC2,74338.0
24071,CPD002191075,-5.528,CC(=O)Nc1ccc(C(=O)N(CCc2ccccc2)Cc2cccs2)s1,24066.0
