,compound_id,rdkit_smiles,docking_score,rank
9903,CPD002433503,Cc1csc(SCC(=O)C(C)(C)C)n1,-4.823,8764.5
6122,CPD002489045,CN1CCN(C(=O)CN2CCN(C(C(=O)O)c3cn(C)c4ccc(C(=O)O)cc34)CC2)CC1,-9.119,638.0
414,CPD002454339,O=C(O)c1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1O,-9.08,705.5
619,CPD002441944,O=C(O)c1cccc(-c2ccc(CNC3CCCCC3)o2)c1,-8.866,1058.0
4300,CPD002299602,Nc1nccnc1C(=O)NCC(O)c1cccc(Cl)c1,-6.056,6248.0
6661,CPD001248736,CC(Sc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1)C(=O)N1CCNC1=O,-5.943,6439.0
8550,CPD002487040,CC(=O)Nc1ccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)cc1,-6.902,5045.5
4153,CPD000015662,CCOCCn1c(SCC(=O)OCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,-5.442,7392.5
4933,CPD002405552,CS(=O)(=O)c1ccccc1NC(=O)CNc1cc(Cl)ccc1N1CCOCC1,-4.389,9623.0
46,CPD001376833,O=C(O)c1ccc(CNCc2ccc(-c3ccccc3)o2)cc1,-9.962,72.5
6632,CPD002455147,CC(C)C[C@H](Nc1ncnc2sc3c(c12)CCCC3)C(=O)O,-5.485,7288.5
9817,CPD002405160,CCCCCn1nc(C(=O)NCC(=O)Nc2cccc(C)c2C)c2ccccc2c1=O,-3.858,10203.0
3549,CPD002489120,N#CCCN1CCN(C(C(=O)O)c2cn(CCC(=O)O)c3ccc(Br)cc23)CC1,-8.078,3001.5
10343,CPD002444061,N#C/C(=C\C1CC=CCC1)C(=O)NCc1ccccc1,-5.814,6663.0
2916,CPD002403246,O=C(O)CCc1ccc(S(=O)(=O)Nc2cccc3c2CCCC3)cc1,-6.787,5196.0
4139,CPD002396312,CN(Cc1cccc(F)c1)Cc1cc(=O)n2cc(Br)ccc2n1,-5.884,6538.5
9775,CPD002392602,O=C(COC(=O)CCC(=O)c1ccc(F)cc1)Nc1ccccc1-c1ccccc1,-4.188,9909.0
883,CPD000651083,CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)c12,-8.643,1532.0
115,CPD002485052,O=C(O)CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,-9.61,187.5
10320,CPD002454891,CCOc1ccccc1C(=O)Nc1nnc(C2CCCCC2)s1,-7.582,4182.5
892,CPD002411128,Cc1ccc(C(=O)O)c(OCC(=O)NCc2ccco2)c1,-8.632,1544.5
8975,CPD002456301,COc1ccc(-c2cc(C(=O)N3CCCC3)c3ccccc3n2)c(OC)c1,-5.473,7320.5
6722,CPD001530866,CCOC(=O)C1=C(C)OC(N)=C(C(=O)OCC)C12C(=O)Nc1ccccc12,-4.077,10032.0
3244,CPD000653005,CCCCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c12,-5.875,6557.5
5764,CPD002394385,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)NCc1ccc(Cl)cc1,-9.177,570.5
5580,CPD002484382,O=C(O)CCC(=O)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,-8.459,1943.5
9978,CPD002399192,O=C(NCCc1c[nH]c2ccccc12)c1ccc(Cl)cc1F,-6.976,4964.5
3580,CPD000275414,CC1CCN(C(=O)CSc2nc(O)c3ccccc3n2)CC1,-6.626,5393.0
118,CPD002487276,CCn1c(SCC(=O)Nc2cccc(C(=O)O)c2)nnc1-c1cc2ccccc2o1,-9.603,193.0
2762,CPD000415966,COc1ccc(CCNC(=O)c2cc(-c3cc(Cl)ccc3O)[nH]n2)cc1OC,-7.055,4869.5
7987,CPD002418534,O=C(O)c1ccc(CSC(F)F)o1,-8.125,2867.5
5817,CPD002440152,O=C(O)c1cc2cccc(Cl)c2[nH]1,-4.663,9120.0
9654,CPD002431300,Cc1cc(/C=C(/CCCC(=O)O)c2nc3ccccc3s2)cc(C)c1O,-7.619,4126.5
1816,CPD000370916,CCCOc1ccc(-c2ccc(C(=O)O)cc2)cc1,-8.004,3192.0
3474,CPD002364391,CC(NC(=O)OCc1ccccc1)C(=O)O,-4.139,9958.5
6689,CPD002455608,CCCCn1c(SCc2ccccc2Cl)nc2c1c(=O)[nH]c(=O)n2C,-5.346,7563.5
5024,CPD000559742,COc1ccc(CCNC(=O)c2ccc3c(=O)n(-c4ccccc4)c(=O)[nH]c3c2)cc1OC,-5.505,7246.0
6769,CPD000590539,Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)c(C)c1,-6.614,5406.5
531,CPD002395519,O=C(O)COc1ccc2c(=O)c(Oc3ccc(Cl)cc3)coc2c1,-8.958,906.0
8687,CPD002367738,COc1ccc(C(=O)c2oc3ccc(NC(=O)c4ccncc4)cc3c2C)cc1,-5.273,7730.0
4823,CPD000387065,NC(=O)NC(CCC(=O)O)C(=O)O,-8.175,2722.0
8484,CPD002407104,Cn1nc(C(=O)NCc2ccc(CN3CCCC3)cc2)c2ccccc2c1=O,-4.561,9308.5
7776,CPD002415957,O=C(O)c1cccc(NCc2ccc(F)cc2)c1,-7.876,3561.5
7558,CPD002430388,Cc1cnc(C(=O)NCc2sccc2C)cn1,-5.241,7797.0
2180,CPD002444146,O=C(O)c1ccc(S(=O)(=O)NCCCO)cc1,-7.768,3830.5
8301,CPD000288071,CN(C(=O)Cn1cc(C#N)c2ccccc21)c1ccccc1,-5.215,7843.0
1762,CPD002490061,Cc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,-8.049,3093.0
5655,CPD002500048,COc1cc(/C=N/O)c(Br)c(Br)c1O,-7.841,3651.0
9469,CPD002366165,CCN(CC)c1ccc(NS(=O)(=O)CC)cc1C(=O)O,-8.619,1582.0
2446,CPD002319223,O=C1NC(C(=O)O)=CC(c2ccc(Br)cc2)N1,-7.508,4292.5
4088,CPD002393348,O=C(COc1ccc2c(-c3ccccc3)cc(=O)oc2c1)NC1CCCCC1,-4.632,9179.5
2448,CPD002416360,O=C(O)CCS(=O)(=O)Nc1ccccc1,-7.502,4299.0
10079,CPD002419165,O=C(O)c1ccc(/C=C/C(=O)c2cccs2)cc1,-8.632,1544.5
7141,CPD002452892,O=C(CCCc1c[nH]c2ccccc12)Nc1ccc(Br)cc1,-5.009,8348.0
9144,CPD002431506,COCCS(=O)(=O)c1ccc(C(=O)O)cc1,-7.761,3843.5
1093,CPD002444001,Cc1ccc2c(C)c(C(=O)O)oc2c1,-8.473,1908.5
4879,CPD002402347,O=C(COC(=O)c1cc(Br)c[nH]1)NCc1ccc(F)cc1,-6.434,5706.0
2799,CPD002416112,O=C(O)CCNS(=O)(=O)c1ccc(OC(F)(F)F)cc1,-6.985,4950.5
10114,CPD002419136,CSc1ccc(/C=C/C(=O)c2ccc(S(=O)(=O)NCC(=O)O)cc2)cc1,-9.681,151.5
8208,CPD002411307,O=C(CSc1ncc(-c2ccc(F)cc2)o1)Nc1ccc(O)cc1,-5.515,7221.5
7632,CPD002489102,Cc1ccc(N2CCN(C(C(=O)O)c3cn(C)c4ccc(C(=O)O)cc34)CC2)c(C)c1,-9.075,712.5
4387,CPD001463875,Cc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1C,-7.983,3249.5
8316,CPD000650693,Cc1cc(=O)oc2c(C)c(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-9.656,165.5
9625,CPD002440080,O=C(O)c1cccc(COc2cccc(Br)c2)c1,-7.751,3868.5
8196,CPD002363784,CCN1CCN(c2cc(C(=O)O)c3cc(NC(=O)C(C)C)ccc3n2)CC1,-8.176,2718.5
627,CPD002415326,COc1cc(C#N)cc(Cl)c1O,-8.857,1072.5
6569,CPD002484871,O=C(O)c1ccc(COc2cc(Cl)ccc2Cl)s1,-8.25,2490.5
935,CPD002439564,COc1cc(/C=C(/C#N)c2ccc(C(=O)O)cc2)cc(Cl)c1OC(C)C,-8.596,1626.5
1501,CPD002440154,Cc1ccc(-c2ccc(C(=O)O)s2)cc1,-8.205,2619.5
2337,CPD002499576,O=C(O)c1ccnc(N2CCOCC2)c1,-7.638,4103.5
2461,CPD002489416,N#CCOc1ccc2[nH]cc(C(C(=O)O)N3CCN(Cc4ccncc4)CC3)c2c1,-7.484,4320.5
4060,CPD002438833,C/C(=N\NC(N)=O)C1=CC(C)(C)CCC1,-5.213,7849.5
8786,CPD001607281,COc1ccc(OC)c(C2SCC(=O)Nc3c2c(C)nn3-c2ccccc2)c1,-4.414,9584.0
9150,CPD002488000,O=C(O)C(c1c[nH]c2cc(Cl)ccc12)N1CCN(c2ccc(F)cc2)CC1,-5.792,6705.0
4123,CPD002404760,O=C(Cc1c[nH]c2ccccc12)Nc1cc(F)cc(F)c1,-6.041,6273.0
1854,CPD002408155,O=C(Nc1nnc[nH]1)C1CC(=O)N(c2ccccc2)C1,-7.98,3255.0
5009,CPD002411691,CN(CC(=O)NC1(C)CCS(=O)(=O)C1)Cc1ccc(Cl)cc1Cl,-5.543,7173.5
2988,CPD000413565,CC(C)(C)OC(=O)NN=Cc1ccccc1OCC(=O)O,-6.654,5355.0
6613,CPD002483912,Cc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)s1,-8.073,3022.0
3404,CPD002440456,NCC12CC3CC(C1)CC(CC(=O)O)(C3)C2,-4.796,8837.0
6535,CPD002487041,O=C(O)c1cccc(OCc2nnnn2-c2ccc(Cl)cc2)c1,-7.293,4584.0
5028,CPD002408110,CC(C)NC(=O)NC(=O)C(C)Sc1cccc2cccnc12,-5.26,7748.5
2335,CPD000069073,O=C(O)c1ccc(NC(=O)C2CCCCC2)cc1,-7.639,4100.5
10136,CPD001376593,O=C(O)c1ccc(CNCc2ccsc2)cc1,-8.504,1825.5
3592,CPD000371856,CCOC(=O)c1ccc(S(=O)(=O)NNC(=O)c2ccc3c(c2)nc(C)n3CC)cc1,-6.744,5240.5
10034,CPD002418759,Cc1cc(C)c2c(C(=O)O)cc(-c3cccnc3)nc2c1,-8.188,2669.5
2480,CPD000151504,O=C(O)CSCc1ccc(Cl)c(Cl)c1,-7.467,4353.0
140,CPD002489041,CC(=O)N1CCN(C(C(=O)O)c2cn(CC(=O)O)c3cc(F)ccc23)CC1,-9.53,232.5
8525,CPD000689034,O=C(NC1CCCC1)c1cc(Cl)nc2ccccc12,-5.095,8135.5
7623,CPD002415039,O=C(Nc1ccccc1-c1ccccc1)c1ccccc1C(F)(F)F,-6.56,5502.0
9214,CPD002404119,COC(=O)C1(NC(=O)COc2cc(Cl)ccc2Cl)CCCCCC1,-4.535,9356.5
8527,CPD000274425,COc1ccc2nc(O)c(C(c3nnnn3CC3CCCO3)N3CCCCC3)cc2c1,-4.258,9830.0
3958,CPD002417184,COc1cc(/C=C(/C#N)C(=O)c2cccc(C)c2)cc(Cl)c1O,-8.351,2218.5
1633,CPD002415152,Cc1cccc(/C=C/c2cc(C(=O)O)c3ccccc3n2)c1,-8.122,2871.0
3422,CPD002397501,Cc1cc(C)cc(NC(=O)C(c2ccccc2)n2cnc3c2c(=O)n(C)c(=O)n3C)c1,-4.69,9069.0
804,CPD002489259,O=C(O)CNC(=O)CCn1ccc2ccc(F)cc21,-8.708,1388.5
9585,CPD001847212,O=C(O)c1cc(C2CC2)nc2c1c(C1CC1)nn2-c1ccc(F)cc1,-4.133,9968.0
1911,CPD002488924,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3ccncc3)CC2)c2cc(Br)ccc21,-7.945,3359.0
9329,CPD002429074,COCCOc1ccc(C(=O)/C=C/c2cc(OC)c(O)c(OC)c2)cc1,-4.78,8877.5
2793,CPD002417697,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,-7.003,4936.5
2116,CPD002371240,CC(=O)Nc1ccc(NC(=O)CSc2nc(O)c3ccccc3n2)cc1,-7.809,3719.5
4953,CPD000514180,COc1ccc(-c2nc3ccc(C)cc3c(=O)o2)cc1OC,-4.349,9682.5
8906,CPD002417531,N#Cc1ccccc1Sc1ccccc1C(=O)NCCc1ccc2c(c1)OCCO2,-7.266,4609.0
2464,CPD000651081,CCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)c12,-7.483,4324.0
6132,CPD002437160,Cn1c(=O)c2c(nc(NCc3ccc(S(N)(=O)=O)cc3)n2Cc2ccc(F)cc2)n(C)c1=O,-4.764,8908.0
3964,CPD000324523,CCCCN(C)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccco3)o2)cc1,-7.047,4879.5
5102,CPD002499634,NC(=O)C(=O)Nc1ccccc1C(=O)NCc1ccncc1,-6.353,5817.0
3812,CPD002374600,Cc1ccc(CN(C(=O)Cc2coc3ccc(C(C)C)cc23)C2CCS(=O)(=O)C2)cc1,-5.041,8266.0
3264,CPD002443154,CC(C(=O)c1ccccc1)C1(O)C(=O)Nc2ccc(Br)cc21,-5.774,6738.5
7615,CPD002397523,NC1=Nc2nc3ccccc3n2C(c2c[nH]c3ccccc23)N1,-7.37,4482.0
6727,CPD002433277,CC(N(C)CC(=O)NC(C)(C#N)C(C)C)C(C)(C)C,-4.012,10112.0
3618,CPD002373929,COCCNC(=O)C[S+]([O-])Cc1nc(-c2ccc(C)cc2)oc1C,-5.584,7083.5
5017,CPD002487331,O=C(CSc1nc(Cl)nc2nc[nH]c12)Nc1ccccc1F,-6.04,6277.0
8012,CPD002410784,N#Cc1ccc(CN2CCC(c3ccnn3CCO)CC2)c(F)c1,-4.498,9441.0
5638,CPD002399075,CCCNC(=O)NC(=O)COC(=O)c1csc(NCCC(C)C)n1,-5.275,7724.0
3441,CPD002395947,CCCc1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCC2)s1,-4.543,9340.0
535,CPD002485643,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3nnn[nH]3)ccc12,-8.955,911.5
6148,CPD002436371,O=C(O)C(Cc1c[nH]c2ccccc12)NCc1ccccc1F,-6.712,5282.0
9278,CPD002500772,CC(=O)c1ccc2[nH]c(C(=O)O)cc2c1,-6.082,6214.5
4838,CPD000630357,Cc1cc(-c2ccc(C)c(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)c2)on1,-3.471,10360.0
9992,CPD002406127,CCC(CC)c1nnc(NC(=O)c2cc(O)nc3ccccc23)s1,-7.312,4546.5
396,CPD002410635,Cc1ccc(C2CC(c3ccc4c(c3)OCO4)=NN2C(=O)CCC(=O)O)cc1,-9.099,673.5
7546,CPD002490223,O=C(Cc1cnc(-c2ccccc2F)s1)Nc1nccs1,-5.979,6386.0
4193,CPD000292610,Cc1ccccc1-c1nc(C#N)c(NCc2ccco2)o1,-6.574,5471.0
1552,CPD002486212,Cc1ccc2c(=O)cc(C(=O)/N=c3/[nH]nc(C(C)C)s3)oc2c1C,-8.175,2722.0
6871,CPD002484217,Cc1[nH]c2ccccc2c1/C=C(/C#N)C(=O)NCCO,-5.958,6412.5
4329,CPD002439299,Cc1c(C(=O)O)cccc1-n1cccc1,-5.285,7698.0
2571,CPD001368298,CC1CCN(CCC(=O)O)CC1,-7.349,4511.0
1128,CPD002440983,O=C(O)c1ccc(-c2ccccc2)o1,-8.451,1967.0
5374,CPD002241324,CC(C)C(=O)Nc1ccc2[nH]cc(C(C(=O)O)N3CCN(CC(=O)N(C)C)CC3)c2c1,-7.545,4224.5
378,CPD002489165,CN1CCN(C(C(=O)O)c2cn(C)c3cc(C(=O)O)ccc23)CC1,-9.118,642.0
2541,CPD002454667,COc1ccccc1Cc1nnc(NC(=O)c2c(OC)cccc2OC)s1,-7.385,4458.0
10379,CPD002415108,O=C(O)CNS(=O)(=O)c1cccc(F)c1,-5.384,7490.5
9482,CPD002442387,COc1ccc(N/C=C/C(=O)c2ccc(C)c(C)c2)cc1Cl,-4.123,9985.0
6867,CPD002488726,CC(C)c1nnc2ccc(N3CCCC(C(=O)O)C3)nn12,-8.863,1064.5
3353,CPD000646603,Cc1cc(OCC(=O)N[C@@H](Cc2ccccc2)C(=O)O)c2c3c(c(=O)oc2c1)CCCC3,-5.163,7961.5
6755,CPD002409890,O=C(O)c1cc(-c2ccccc2)nc2cc(Br)ccc12,-5.597,7057.5
657,CPD002394641,COC(=O)C1CCN(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)CC1,-8.825,1125.0
969,CPD002489053,O=C(O)c1ccc2c(c1)c(C(C(=O)O)N1CCN(Cc3cccnc3)CC1)cn2Cc1ccccc1,-8.57,1688.0
4395,CPD002402142,NS(=O)(=O)c1cccc(NC(=O)c2cn(Cc3ccccc3)nc2-c2ccccc2)c1,-6.157,6090.0
559,CPD000650520,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCC[C@H]1C(=O)O,-8.935,953.0
1401,CPD002443522,O=C(NC(CO)C(=O)O)OCc1ccccc1,-8.27,2436.0
10345,CPD002402380,CC(C)CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1,-4.904,8572.0
3868,CPD000827029,Cc1cc(C(=O)OCC(=O)N(C)c2ccccc2)c2ccccc2n1,-6.769,5207.0
2324,CPD002393646,O=C1NC(C(=O)O)=CC(c2cc(Cl)ccc2Cl)N1,-7.653,4082.0
9934,CPD002393092,COc1cc(C(=O)COC(=O)COc2ccc(Cl)cc2)cc(OC)c1OC,-5.347,7559.0
5668,CPD000150937,O=C(O)CCCNS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,-5.996,6356.0
1183,CPD000559482,O=C(O)c1cc2c3ccccc3nc-2c[nH]1,-8.41,2060.0
6363,CPD002402861,Cc1ccc(-c2csc(NC(=O)c3ccc(Cl)c(N4CCCC4=O)c3)n2)cc1,-6.281,5901.5
1270,CPD000364672,Cc1cc(C(=O)O)c(C)s1,-8.353,2208.5
7956,CPD002442592,O=C(O)C(Br)Cc1ccc(Cl)cc1,-5.376,7502.5
2917,CPD002488935,CN1CCN(C(C(=O)O)c2cn(CCC(=O)O)c3ccc(Br)cc23)CC1,-6.786,5197.5
549,CPD002499473,Nc1cccc2ccc(C(=O)O)nc12,-8.94,937.0
5788,CPD001249348,Cc1cc(C)n2nc(SCC(=O)Nc3ccc(S(=O)(=O)N(C)C)cc3)nc2n1,-5.2,7879.5
9181,CPD002374696,CC(=O)c1ccc(NC(=O)CSc2nc(O)nnc2C)cc1,-6.589,5450.5
8390,CPD002372879,CCCC(=O)OCCNc1c(C(=O)OCC)cnc2c(Cl)c(Cl)ccc12,-3.297,10401.0
5476,CPD000516691,CC(=O)c1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,-6.213,6016.5
1003,CPD000315120,O=C(O)c1cccc2ncccc12,-8.546,1755.5
3400,CPD000652075,CC(C)[C@H](NC(=O)N1c2ccccc2NC(=O)[C@@H]1C(C)C)C(=O)N1CCC[C@H]1C(=O)O,-4.811,8797.5
8682,CPD002404631,O=C(COc1ccc2ccc(=O)oc2c1)NCCc1ccc(OC(F)F)cc1,-4.659,9133.0
1888,CPD002484090,COc1ccc(-c2cc(C(=O)O)c3ccc(C)c(C)c3n2)cc1OC,-7.96,3315.5
3010,CPD002371345,O=C(NCCc1nc2ccccc2[nH]1)c1ccc(N2CCCN(Cc3ccccc3)C2=O)cc1,-6.607,5418.0
2603,CPD002415921,CC(C)(C)OC(=O)NCC(=O)O,-7.301,4570.0
5016,CPD002437993,CCCc1nc(C#N)c(NCCc2ccc(OC)c(OC)c2)o1,-6.858,5105.0
7945,CPD000057551,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2cc(Cl)c(O)cc2o1,-8.203,2627.0
3450,CPD000498303,O=C(Cc1cccc2ccccc12)Nc1ccc(Br)cc1C(=O)O,-4.478,9477.5
5504,CPD002487882,Cc1oc2cc(OCC(=O)N[C@H](C)C(=O)O)ccc2c(=O)c1-c1ccc(Cl)cc1,-10.542,5.5
5399,CPD002376364,CCOc1ccc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2NCc2ccco2)cc1,-5.131,8029.0
7711,CPD002369559,CCOc1cc(CNC(=O)c2ncoc2-c2ccc(OC)cc2)cc(OCC)c1OCC,-4.029,10091.0
6519,CPD002413410,CC1CCCC(C)N1C(=O)CSc1nc2cc(Cl)ccc2s1,-5.421,7431.5
5184,CPD002489124,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3ccccc3)CC2)c2ccccc21,-8.817,1149.5
2488,CPD002434891,COc1ccc(OC)c(C2C=C(C(=O)O)Nc3c(C(=O)Nc4ccccc4OC)cnn32)c1,-7.46,4363.0
1190,CPD002405179,O=C(COc1ccc(-c2ccccc2)cc1Cl)Nc1nnc[nH]1,-8.406,2068.5
6311,CPD002444895,CCOC(=O)C(CC(=O)O)c1ccccc1,-4.849,8703.5
1160,CPD002415304,O=C(O)CNC(=O)CNS(=O)(=O)Cc1ccccc1,-8.436,2019.5
2444,CPD002392797,COc1ccc2c(c1)c(C(=O)O)c(C)n2-c1ccc(I)cc1,-7.51,4288.5
5730,CPD001244139,Cc1ccc(NC(=O)CNc2ccccc2N2CCCC2=O)cc1S(=O)(=O)N1CCOCC1,-3.889,10188.5
7888,CPD002396173,CC(C)Cn1nc(C(=O)N2CCCC2c2cccs2)c2ccccc2c1=O,-5.421,7431.5
8959,CPD002396134,O=C(CCc1c[nH]c2ccccc12)OCC(=O)c1ccc2ccccc2c1,-3.517,10343.0
10365,CPD000628749,COc1ccccc1N1CCN(C(=O)CCc2nnc3ccc(N4CCOCC4)nn23)CC1,-6.106,6176.5
56,CPD002498337,Cc1nc(C(=O)O)c(C(=O)O)nc1C,-9.879,86.5
4458,CPD002439137,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2)NC(S)=N1,-5.102,8119.0
5879,CPD002363791,CCOC(=O)N1CCN(c2cc(C(=O)O)c3cc(NC(=O)C4CC4)ccc3n2)CC1,-8.089,2968.0
6031,CPD002488973,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3cccc(Cl)c3)CC2)c2ccc(F)cc21,-8.866,1058.0
5262,CPD002499699,O=C(O)C(NCc1ccco1)c1c[nH]c2ccccc12,-5.884,6538.5
135,CPD000646424,Nn1c(SCC(=O)Nc2ccc3c(c2)OCCO3)nnc(CCC(=O)O)c1=O,-9.546,223.5
7961,CPD002442831,O=C(O)CSC(SCC(=O)O)c1ccc(Cl)cc1,-8.773,1241.5
633,CPD002413802,O=C(O)C/C(=C/c1ccccc1OC(F)F)c1nc2ccccc2s1,-8.846,1085.0
9646,CPD002407955,O=C(O)c1ccc(COc2ccccc2Cl)o1,-7.922,3428.5
3923,CPD002483998,CCOC(=O)C1=C(C)N=C2SCC(=O)N2C1c1cccc(OC)c1,-5.096,8131.5
4314,CPD002455992,COc1ccc(C2Nc3ccccc3C(=O)N2c2ccc(C)cc2)cc1CN1CCOCC1,-4.248,9844.5
2497,CPD000042654,COc1cc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2cc(C)on2)ccc1O,-7.452,4376.5
2902,CPD001934460,N#Cc1nc(COc2ccc(F)cc2)oc1NCCc1ccccc1,-6.807,5171.0
2527,CPD002410516,CCOc1cc(/C=C/c2ncc(C(=O)O)s2)cc(Br)c1OC,-7.405,4428.5
1402,CPD000652448,Cc1cc(OC(C)C(=O)NC(Cc2c[nH]c3ccc(O)cc23)C(=O)O)c2c(C)cc(=O)oc2c1,-8.269,2438.5
9246,CPD002438046,N/C(=N\C(=O)c1ccc(-c2ccccc2)cc1)Nc1nc2ccccc2o1,-6.29,5887.5
6629,CPD000647914,CC(=O)c1cccc(NC(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)c1,-6.537,5538.5
5100,CPD002395453,CCCCCn1nc(C(=O)OCC(=O)Nc2cc(C)on2)c2ccccc2c1=O,-5.551,7161.5
4145,CPD002490061,Cc1ccc(-c2cc(C(=O)O)c3cc(Cl)ccc3n2)cc1,-8.049,3093.0
7891,CPD000067617,COc1cc(-c2nnc(CSc3nnc4nc(C)cc(C)n34)o2)cc(OC)c1OC,-5.483,7293.5
7879,CPD000364984,COC(=O)Nc1ccc(S(=O)(=O)N2CCCC(C(=O)N3CCCCC3)C2)cc1,-3.545,10335.0
1272,CPD002415439,CCc1nc2ccccc2c(C)c1C(=O)O,-8.352,2214.0
9940,CPD000555500,Cc1oc2ccc(OCc3ccc(Cl)cc3Cl)cc2c1C(=O)O,-7.559,4211.5
4411,CPD002393707,CCOC(=O)c1sc2nc(CN3CCC(C)CC3)[nH]c(=O)c2c1C,-4.852,8695.5
7928,CPD002416964,CSc1ccc(/C=C2\CS(=O)(=O)c3c(F)cccc3C2=O)cc1,-5.017,8330.5
3381,CPD002410114,CCOC(=O)C1CCCN(C(=O)c2ccc3c(c2)[nH]c(=O)c(=O)n3CC)C1,-4.929,8514.0
9174,CPD002402867,CCN(CC)c1ccc(-c2nnc(SCCCn3c(=O)c4c(ncn4C)n(C)c3=O)o2)cc1,-4.852,8695.5
3917,CPD001890663,CC(C)c1noc(C(C)Nc2ccc3oc(C(C)(C)C)nc3c2)n1,-4.419,9572.5
8988,CPD002434697,CCOc1ccc(-c2nc(C#N)c(NCCCN(CC)CC)o2)cc1,-5.943,6439.0
2339,CPD002410671,CN(C(=O)CNC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1,-7.636,4106.0
2947,CPD002489205,COc1ccc(C(=O)N(C)CCCNC(=O)c2nc(O)c3ccccc3n2)cc1OC,-6.722,5265.0
5747,CPD002430272,CC(C)Sc1ccccc1C(=O)O,-6.118,6159.0
7235,CPD002411952,CCN(Cc1ccc(OC)c(OC)c1)C(=O)c1oc2ccc(Br)cc2c1C,-5.655,6942.0
9493,CPD002498942,ON=C1CCCc2c1[nH]c1ccc(OCc3ccccc3)cc21,-6.646,5364.5
2648,CPD002454016,COc1cccc(Oc2cnc(N)nc2-c2ccc(OCc3ccccc3)cc2O)c1,-7.234,4657.5
3696,CPD002427945,CCC(=O)NCCc1cccc2cccnc12,-4.534,9361.0
6726,CPD002402753,CCC1c2ccsc2CCN1C(=O)C1CCN(S(=O)(=O)c2ccc(C)c(C)c2)CC1,-3.906,10181.0
989,CPD002188978,O=C(O)CC(NC(=O)c1ccc(-c2ccc(F)cc2)s1)C(=O)O,-8.556,1728.5
6067,CPD002369158,Cc1ccc(C)c(NC(=O)CN2C(=O)CN=C(c3ccc(F)cc3)c3c2sc(C)c3C)c1,-3.841,10215.0
10300,CPD002431938,O=C(Nc1cccc2c1CCCC2)c1cc(Br)cnc1Cl,-4.479,9474.5
9060,CPD002500027,Cc1ccc(-c2cc(C(=O)O)c3cc(C)cc(C)c3n2)c(C)c1,-8.16,2770.5
6204,CPD002418919,CC(CC(=O)Nc1cccc(O)c1)(C(=O)O)c1ccccc1,-5.633,6995.0
4284,CPD002487446,COc1ccc2[nH]cc(C3C(NC(=O)c4ccccc4)=C(C)N=C4NC=NN43)c2c1,-8.286,2402.0
710,CPD002483963,Cn1cc(C(C(=O)O)N2CCC(Cc3ccccc3)CC2)c2cc(C(=O)O)ccc21,-8.785,1220.0
1408,CPD000555498,Cc1oc2ccc(OCc3cccc(Cl)c3)cc2c1C(=O)O,-8.263,2450.0
6255,CPD002484255,COC(=O)c1sccc1NC(=O)CCC(=O)O,-8.692,1433.5
7617,CPD002406228,O=C(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(-c2ccncc2)nc2ccccc12,-4.632,9179.5
