,compound_id,rdkit_smiles,docking_score,rank
4778,CPD002489241,CC(C)(C)C(=O)N1CCN(CCNc2cc(=O)oc3ccccc23)CC1,-3.782,6756.0
741,CPD002416595,CS(=O)(=O)NCCc1ccc(C(=O)O)cc1,-8.475,811.0
4258,CPD000669684,O=C(NCC(O)c1ccc([N+](=O)[O-])cc1)c1cccc(S(=O)(=O)N2CCOCC2)c1,-5.101,4757.5
1264,CPD002484276,Cc1ccc(-c2cc(C(=O)O)c3cccc(Cl)c3n2)s1,-8.0,1379.0
1032,CPD002501063,CCc1cccc2c(C(=O)O)cc(-c3cccnc3)nc12,-8.201,1124.5
18,CPD000543334,Cc1c(CCC(=O)NCC(=O)NCC(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4,-10.093,19.0
2951,CPD002442128,COc1ccc(C(=O)/C=C/c2ccc(C)cc2)c(O)c1,-5.413,4128.5
1514,CPD002489109,O=C(O)Cn1cc(C(C(=O)O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)c2ccccc21,-7.764,1653.0
1038,CPD002454522,O=C(O)CC1C(=O)NCCN1Cc1ccc(F)cc1,-8.197,1131.0
2218,CPD002409440,Cc1noc(NC(=O)CSc2nccn2-c2ccccc2)n1,-6.467,2560.5
2804,CPD002415138,CC(C)CNC(=O)CSc1nnc(COc2ccc(Cl)cc2)n1C,-5.607,3740.5
3647,CPD002486116,COc1ccc(C(=O)Nc2oc3ccccc3c(=O)c2-c2cccc(C)c2)cc1,-5.603,3752.5
6722,CPD002410135,Cc1nn(-c2nc3c(c(=O)n(Cc4cccc(Cl)c4)c(=O)n3C)n2C(C)C)c(C)c1C,-5.032,4914.5
368,CPD000300728,CCOc1ccccc1Oc1coc2cc(OCC(=O)O)ccc2c1=O,-8.906,406.5
855,CPD000069015,O=C(O)c1ccccc1C(=O)Nc1ccccc1,-8.362,928.0
861,CPD000650984,CCc1cc(=O)oc2cc(OCC(=O)N3CCC(C(=O)O)CC3)ccc12,-8.354,935.5
2722,CPD002372769,O=C(NCCc1c[nH]c2ccccc12)c1cccc(Cl)c1,-5.749,3516.0
363,CPD002240421,Cn1c(=O)c2c(nc(SCC(=O)O)n2Cc2ccc(F)cc2Cl)n(C)c1=O,-8.926,400.0
4227,CPD000256003,O=C(CCCc1c[nH]c2ccccc12)Nc1ccc2ccccc2c1,-4.786,5458.0
2167,CPD002490192,O=C(Cc1c[nH]c2ccccc12)NCCc1c[nH]c2ccc(F)cc12,-6.539,2479.5
3364,CPD002499608,O=C(O)COc1cccc2[nH]ccc12,-4.531,5926.0
4300,CPD002369261,COc1ccc(C)cc1NS(=O)(=O)c1cc(-c2cnc(C)o2)ccc1C,-4.7,5630.0
4796,CPD002367842,COc1cc(C(=O)N2CCC(CC(=O)NCCN3CCN(C)CC3)CC2)cc(OC)c1OC,-4.635,5743.5
3800,CPD002402169,CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)Cc1csc(-c2ccccc2Cl)n1,-6.593,2423.0
221,CPD002439175,CC(C)CC(=O)Nc1cccc(C(=O)Nc2ccc(C(=O)O)cc2)c1,-9.144,251.0
3471,CPD002499503,Cc1cccc(NC(=O)N[C@@H](CC(C)C)C(=O)O)c1,-4.011,6632.5
5361,CPD002417517,NC(=O)C1CCN(C(=O)Cc2cccc(C(F)(F)F)c2)CC1,-5.793,3439.5
4429,CPD002403043,Cc1cccc(Oc2ccc(S(=O)(=O)N3CCCCC3)cc2NC(=O)c2ccncc2)c1,-4.605,5794.0
746,CPD002444001,Cc1ccc2c(C)c(C(=O)O)oc2c1,-8.473,815.0
5168,CPD000369040,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1ccc2c(c1)OCCO2,-4.291,6314.0
3432,CPD002488009,CC(=O)c1ccc(N2CCN(C(C(=O)O)c3c[nH]c4ccc(OCc5ccccc5)cc34)CC2)cc1,-4.311,6278.5
2863,CPD002400735,O=C(Nc1ccccc1)c1cc(-c2cccnc2)nc2ccccc12,-5.536,3886.5
1414,CPD002414634,COc1cccc(/C=C(/CCC(=O)O)c2nc3ccccc3s2)c1,-7.873,1542.0
2377,CPD000017367,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,-6.222,2822.0
5043,CPD002431422,C#CCN1CCN(Cc2ccc3c(c2)OCCO3)CC1,-4.959,5065.5
4968,CPD002428313,CCC(C)c1ccccc1OS(=O)(=O)c1ccc2oc(=O)ccc2c1,-4.386,6167.5
1605,CPD002417183,COCCOC(=O)/C(C#N)=C\c1cc(Cl)c(O)c(OC)c1,-7.655,1755.5
6503,CPD002415262,COc1ccccc1C(=O)/C=C/c1cccc(OC)c1OC(F)F,-3.889,6701.5
962,CPD002416743,O=C(O)c1cc(F)c(Cl)cc1Cl,-8.26,1045.0
1212,CPD002489071,O=C(O)CCn1cc(C(C(=O)O)N2CCN(Cc3cccnc3)CC2)c2ccc(F)cc21,-8.06,1318.5
1831,CPD000369532,Nn1cc(-c2ccccc2)nc1SCC(=O)Nc1cccc(S(N)(=O)=O)c1,-7.213,2020.0
6434,CPD002433859,C=CCN1CCN(CC(=O)N(C)C)CC1,-3.285,6907.0
5457,CPD002443424,O=Cc1cc(O)ccc1Br,-5.822,3396.0
2691,CPD000347406,CSCC[C@H](NC(=O)Cc1ccccc1)c1nc2ccccc2[nH]1,-5.794,3435.5
5135,CPD002432306,CCOc1cc2c(cc1NC(=O)CC1C=CCC1)OC(C)C2,-5.362,4206.0
886,CPD002483994,CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1cccc(C(=O)O)c1,-8.334,961.0
3533,CPD002366160,CCCCN(Cc1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2Cl)cc1C(=O)O,-5.009,4976.0
6224,CPD002444761,C(=Nc1ccc(Nc2ccccc2)cc1)c1ccc(OCc2ccccc2)cc1,-4.689,5649.5
5103,CPD002434704,CN(Cc1ccccc1)c1oc(/C=C/c2ccccc2)nc1C#N,-5.036,4906.0
3988,CPD002419171,O=C(/C=C/c1cccc2cccnc12)OCc1cc(-c2ccc(Cl)cc2)no1,-4.159,6468.0
3926,CPD002485093,COC(=O)c1c(C)sc2c1OC(N)=C(C#N)C21C(=O)N(Cc2ccccc2F)c2ccccc21,-5.425,4105.5
2670,CPD002439474,O=C(NC(O)C(=O)c1ccccc1)c1ccccc1,-5.822,3396.0
3049,CPD002350637,Cc1cc(C)c(C(=O)O)c(C)c1,-5.219,4493.5
3095,CPD002441035,CC(C)(C)c1cc(C(=O)NCC(=O)O)cc(C(C)(C)C)c1,-5.131,4670.0
5894,CPD002400149,COc1ccc(-c2nnc(SCc3cc(-c4cccs4)on3)o2)cc1,-4.498,5993.5
1315,CPD002488285,Cc1nonc1CN1CCN(C(C(=O)O)c2c[nH]c3cc(Br)ccc23)CC1,-7.956,1433.5
94,CPD000544438,Cc1cc(=O)oc2c3c(cc(OCC(=O)NCCC(=O)N[C@@H](C)C(=O)O)c12)OC(C)(C)CC3,-9.473,103.0
4999,CPD002371078,CCOC(=O)c1c(S(=O)(=O)NCC(=O)N2CCC3(CC2)OCCO3)c(C)n(C)c1C,-2.939,6943.0
1933,CPD002437987,COc1ccc(CCNc2oc(C(C)C)nc2C#N)cc1,-6.999,2144.0
1852,CPD002400469,COc1ccc(NC(=O)c2cc(Br)c(O)c(OC)c2)cc1,-7.174,2043.0
6904,CPD000044128,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@H](C(=O)N3CCN(C)CC3)C(C)C)CC2)cc1,-3.192,6919.0
4454,CPD002367668,CCOC(=O)c1nc2cc(C)c(C)cc2nc1NCCc1ccc(OC)c(OC)c1,-3.932,6679.0
1185,CPD002404538,CCOc1cc(/C=C/c2cc(C(=O)O)c3cc(C)ccc3n2)ccc1O,-8.081,1289.5
362,CPD002499794,CS(=O)(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(NC(=O)CCC(=O)O)cc23)CC1,-8.926,400.0
4022,CPD001389990,O=C(NC1CCC(C(F)(F)F)CC1)C1CCCCC1,-4.403,6145.0
3949,CPD002438112,Cc1cc(C)nc(Nc2ncc(O)n2-c2ccc(Cl)cc2)n1,-6.015,3108.0
5373,CPD002442677,Cc1cccc(C(=O)Nc2ccc(Cl)cc2C(F)(F)F)c1,-5.496,3959.5
2983,CPD000631147,COc1ccc(-c2cc3c(=O)n(CC(=O)Nc4ccc(C(C)=O)cc4)ncn3n2)cc1,-5.35,4224.5
3407,CPD002488010,CC(C)(C)OC(=O)N1CCN(C(C(=O)O)c2c[nH]c3cc(Cl)ccc23)CC1,-4.404,6143.0
1409,CPD002415957,O=C(O)c1cccc(NCc2ccc(F)cc2)c1,-7.876,1536.0
6511,CPD000371856,CCOC(=O)c1ccc(S(=O)(=O)NNC(=O)c2ccc3c(c2)nc(C)n3CC)cc1,-6.744,2306.5
5307,CPD002372301,O=C(Nc1cc2cccc([N+](=O)[O-])c2oc1=O)c1ccccc1,-5.743,3522.0
4866,CPD002487128,O=C(NCCc1c[nH]c2ccc(Cl)cc12)C1CCN(c2nc(Cl)nc3nc[nH]c23)CC1,-7.112,2068.5
4039,CPD002438047,CCCc1nnc(NC(=O)c2cc(=O)c3ccccc3o2)s1,-8.531,762.0
6358,CPD002430643,C[S+]([O-])Cc1cccc(C(=O)N2CCC(n3cccc3)CC2)c1,-5.639,3686.5
1016,CPD000273196,Cc1nn(C)cc1-c1cc(C(=O)O)c2ccccc2n1,-8.217,1102.5
1149,CPD002442718,CCOc1cc(/C=C2/NC(=O)NC2=O)cc(Cl)c1OCc1ccc(C(=O)O)cc1,-8.106,1253.5
5830,CPD002406437,CC(CN1CCOCC1)NS(=O)(=O)c1ccc(F)cc1Cl,-4.125,6508.0
6775,CPD002371015,COc1ccc(NC(=O)c2nc3ccccc3nc2N2CCOCC2)cc1Cl,-4.648,5729.5
1326,CPD002488924,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3ccncc3)CC2)c2cc(Br)ccc21,-7.945,1448.0
3873,CPD002442194,CCc1ccc(-c2csc(/C(C#N)=C/Nc3ccccc3C(C)C)n2)cc1,-5.66,3644.5
2861,CPD001798680,CC(=O)c1ccc(O)cc1,-5.537,3884.0
3813,CPD002456204,CCn1ccc(C(=O)Nn2c(C)nc3sc4c(c3c2=O)CCC(C)C4)n1,-5.475,4003.5
6540,CPD002486656,Cc1c(C)c2ccc(OCC(=O)NCCN(C)C)c(C)c2oc1=O,-5.176,4583.0
5941,CPD002405863,CN(C)C(=O)c1ccc(NC(=O)c2ccc3ccccc3n2)cc1,-5.106,4742.5
2988,CPD002429374,CC(C)c1ncncc1C(=O)O,-5.337,4254.5
3351,CPD002376400,CC(C)c1cc(C(=O)Nc2ccc(Cl)cc2)nn1C1CCS(=O)(=O)C1,-4.578,5840.0
3180,CPD002500795,O=C(O)CC(c1cccnc1)c1c[nH]c2ccccc12,-4.959,5065.5
3120,CPD001621412,COc1cc(-c2ccc(C)cc2)nc2ccc(C(=O)N3CCCC3)cc12,-5.074,4817.0
4722,CPD002367624,Cc1ccc(OCc2cc(=O)n3oc(C)cc3n2)c(NC(=O)c2ccccc2C(F)(F)F)c1,-5.563,3830.0
6381,CPD002430708,O=C(CCc1ccc(Cl)s1)NC1CCN(CC(F)F)CC1,-4.376,6179.5
1826,CPD002401459,O=C(O)CCc1ccc(S(=O)(=O)Nc2cccc(C(=O)O)c2)cc1,-7.221,2013.5
4265,CPD002441326,O=[N+]([O-])c1ccc(Nc2ccccc2Cl)c2nonc12,-4.66,5700.0
3077,CPD002488152,OC1=Nc2n[nH]cc2C(c2ccc(F)c(Br)c2)SC1,-5.163,4608.0
6310,CPD002370128,Cc1cccn2c(=O)cc(COc3ccc(NC(=O)C(C)C)cc3)nc12,-4.017,6624.5
151,CPD000650170,Cc1cc(OCC(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c2c(C)c(C)c(=O)oc2c1,-9.291,171.5
5557,CPD000665721,O=C(c1cc(COc2ccc(F)cc2F)on1)N1CCN(C(=O)c2ccco2)CC1,-5.036,4906.0
6493,CPD001338525,COc1ccccc1C1SCCN1S(=O)(=O)c1cccc(C)c1,-5.232,4466.5
4092,CPD002452892,O=C(CCCc1c[nH]c2ccccc12)Nc1ccc(Br)cc1,-5.009,4976.0
5172,CPD001941056,O=C(OCCN1C(=O)c2ccccc2C1=O)[C@@H]1CC(O)CN1S(=O)(=O)c1ccc(Cl)cc1,-3.473,6862.0
6499,CPD000200345,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3cc4c(cc3[N+](=O)[O-])n(C)c(=O)n4C)CC2)cc1,-4.507,5977.0
3510,CPD000218033,O=C(CN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1)NN=Cc1ccco1,-4.271,6340.5
2254,CPD000262053,O=C(Cc1c[nH]c2ccccc12)NCc1cccs1,-6.404,2621.5
226,CPD002442686,O=C(O)COc1ccc(/C=C2/NC(=O)NC2=O)cc1Cl,-9.127,257.0
739,CPD002372938,COc1cc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc(Br)c1OCC(=O)O,-8.477,808.0
1921,CPD002488276,O=C(O)C(c1c[nH]c2ccc(Cl)cc12)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,-7.026,2130.0
700,CPD002426696,Cc1ccc(NC(=O)CC(C)(C)CC(=O)O)cc1C,-8.521,769.0
14,CPD002438828,Cc1[nH]cnc1C(=O)O,-10.135,15.0
3428,CPD002438877,CCOc1cc(/C=N/O)ccc1O,-4.324,6257.0
980,CPD002415019,O=C(O)CC1(Cc2nc3ccccc3s2)CCCC1,-8.248,1062.5
3806,CPD002364528,CSc1ccc(/C=C2\SC(=Nc3ccccc3)N(c3ccccc3)C2=O)cc1,-4.978,5029.0
4157,CPD002443459,COc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1I,-4.265,6352.0
6300,CPD001247961,Cc1ccccc1OCC(=O)Nc1ccc(N2CCOCC2)cc1N1CCOCC1,-4.235,6390.0
1589,CPD002365255,CCN(CC)C(=S)SCc1ccc(C(=O)O)cc1,-7.671,1738.0
6439,CPD002397340,COc1ccccc1Nc1nc(-c2ccc(O)c(C(N)=O)c2)cs1,-9.265,182.5
6647,CPD002419173,CC(NC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)C1CC2CCC1C2,-3.828,6732.5
6223,CPD002441280,N#C/C(=C\c1ccco1)C(=O)NC1CCCC1,-4.729,5553.5
5923,CPD002179789,COC(=O)c1ccc(/C=C/c2nc3ccc(OC)cc3s2)cc1,-4.418,6120.5
1888,CPD002489215,COc1cc(OC)cc(C(=O)N(C)CCCNC(=O)c2nc(O)c3ccccc3n2)c1,-7.086,2086.0
2405,CPD002401028,O=C(CCc1ncc(-c2ccc(F)cc2)o1)Nc1ccccc1,-6.182,2873.5
3284,CPD002485700,Cc1ccc(Cl)cc1NC(=O)N[C@H](CC(C)C)C(=O)O,-4.771,5486.0
3924,CPD002429691,CC(NC(=O)C1CC1C)c1ccc2c(c1)CCCC2,-4.3,6300.0
2579,CPD002402709,Cc1ccc(-c2nn(CC(O)COCc3ccccc3)c(=O)c3ccccc23)cc1,-5.951,3199.0
5129,CPD002453923,COc1cc(-c2c(NC(=O)C(C)C)n(C)c3ccccc3c2=O)cc(OC)c1OC,-4.239,6385.5
5688,CPD000011034,C=CCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,-3.697,6787.5
1361,CPD002419126,O=C(O)CCC(NC(=O)c1ccccc1)C(=O)O,-7.916,1485.5
5783,CPD002444163,Cc1c(C(=O)OCc2ccccc2)sc(=S)n1C,-5.067,4833.0
6129,CPD002427075,CS(=O)(=O)Cc1cccc(C(=O)NCC(O)c2cccc(Cl)c2)c1,-6.051,3051.0
4589,CPD002454219,CCCn1c(SCC(N)=O)nc2c1c(=O)[nH]c(=O)n2C,-6.038,3072.5
1592,CPD002487215,CC(Sc1nc(Cl)nc2nc[nH]c12)C(=O)N1CCN(c2ccccc2F)CC1,-7.669,1741.0
1090,CPD002416289,O=C(O)c1cnc(Cl)c(Cl)c1,-8.161,1190.5
4832,CPD002412251,CCCCn1nc(C(=O)N(C)Cc2ccccc2N2CCCCC2)c2ccccc2c1=O,-4.763,5502.0
4684,CPD002413291,COc1cccc(C(=O)NCC(=O)O)c1,-9.024,320.5
171,CPD000650167,CCCc1cc(=O)oc2cc(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-9.235,195.0
1074,CPD000650814,Cc1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@H]4C(=O)O)C(=O)N23)cc1,-8.174,1173.5
2172,CPD002487342,O=C(COc1ccc2c(=O)c(-c3ccccc3)coc2c1)Nc1nccs1,-6.531,2489.0
4830,CPD002395249,CCCOc1ccccc1NC(=O)c1nn(C)c(=O)c2ccccc12,-4.995,5002.5
4545,CPD002415094,CCOC(=O)/C=C/C(=O)OCC(=O)c1ccc(Cl)s1,-5.22,4491.5
3973,CPD002376474,Cc1cc2oc(C(=O)NCC(c3ccco3)N3CCCCC3)cc(=O)c2cc1C,-4.884,5228.5
1335,CPD002453355,COc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Br)c1OCC(N)=O,-7.937,1458.5
212,CPD002419012,O=C(O)c1ccc(O)c(Cl)c1,-9.154,241.0
169,CPD000299668,Cn1c(COc2cccc3cccnc23)nnc1SCC(=O)O,-9.246,192.5
3663,CPD002412034,COc1ccc(CN(C(=O)c2ccc(Cl)cc2F)C2CC2)c(OC)c1,-7.081,2093.0
2651,CPD002426817,O=C(Cc1c[nH]c2ccccc12)NC1(c2ccccc2)CCC1,-5.843,3355.0
80,CPD000606405,Cn1c(CNC(=O)c2ccccc2F)nnc1SCC(=O)Nc1nncs1,-9.549,86.5
128,CPD002489558,O=C(Cn1ccc2ccc(Cl)cc21)NC[C@H]1CC[C@H](C(=O)O)CC1,-9.347,143.0
6903,CPD002373906,CSc1ccc(-c2nc(CSCC(=O)NCc3cccs3)c(C)o2)cc1,-5.484,3981.5
2708,CPD000069274,Cc1cccc(CC(CC(=O)O)C(=O)O)c1,-5.772,3477.5
6379,CPD002438914,CCOC(=O)CCc1cc(C(=O)OCC)c(CCC(=O)OCC)cc1C(=O)OCC,-4.34,6232.0
168,CPD002490358,O=C(O)CCC(=O)Nc1ccc2[nH]cc(C(C(=O)O)N3CCN(c4ccccc4)CC3)c2c1,-9.246,192.5
1269,CPD002489075,Cn1cc(C(C(=O)O)N2CCCC2)c2cc(C(=O)O)ccc21,-7.996,1384.0
5462,CPD001930683,COCCNc1oc(COc2ccc(-c3ccccc3)cc2)nc1C#N,-7.914,1490.5
1529,CPD002488860,CCN1CCN(C(C(=O)O)c2c[nH]c3cc(NC(=O)c4ccccc4)ccc23)CC1,-7.741,1671.5
3505,CPD000154024,O=C(COc1ccccc1)NCC(=O)Nc1ccc(S(=O)(=O)NCc2ccco2)cc1,-6.02,3096.0
2956,CPD002394103,Cc1ccc(-c2cc(C(=O)OCC(=O)NC(=O)NC(C)(C)C)c3ccccc3n2)o1,-5.405,4140.5
4187,CPD002426859,N#Cc1ccccc1-c1ccc(COc2ccccc2C(N)=O)cc1,-5.07,4828.0
3737,CPD002438445,Cc1oc2cc(O)ccc2c(=O)c1-c1nc2ccccc2s1,-5.547,3867.5
6067,CPD002409950,CC(C)NC(=O)c1cn(C)nc1-c1ccc2c(c1)OCCCO2,-5.449,4063.0
4038,CPD002427458,O=CC1=Cc2c(ccc3ccccc23)OC1,-4.817,5382.0
6687,CPD001245325,O=S(=O)(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O)c1ccc2c(c1)OCCCO2,-4.57,5853.5
5584,CPD002430603,CC(C)(C#N)C(=O)NCCc1ccc(OCc2ccccc2)cc1,-5.711,3567.5
2744,CPD002430140,CC(O)C(NC(=O)c1cc(Cl)ccc1F)C(=O)O,-5.7,3583.5
584,CPD002499378,O=C(O)c1ccc2[nH]ccc2c1,-8.654,642.0
5257,CPD002437919,CC(C)(C)c1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nncs2)cc1,-6.639,2377.5
5205,CPD000658656,COCCN1CCN(C(=O)C2CCC(=O)N(Cc3cccc(C(F)(F)F)c3)C2)CC1,-4.75,5519.0
1839,CPD002500715,O=C(O)CCCc1ccncc1,-7.202,2028.0
3741,CPD002433268,COCCN(CCOC)Cc1cccc2ccccc12,-3.968,6662.5
6216,CPD002440549,CC(C)c1ccccc1NC(=O)C(Sc1ccccc1)c1ccccc1,-5.553,3854.5
1735,CPD002440590,COc1cc(C=NO)cc(Br)c1O,-7.406,1899.5
4298,CPD002397542,Nc1nnc(SCC(=O)Nc2ccccc2Br)s1,-4.954,5078.5
6788,CPD002412756,Cc1ccsc1/C=C(/C#N)C(=O)NC1CCCCC1C,-4.893,5212.0
2231,CPD002455177,Cc1cccc(N2C(=O)CC(c3c[nH]c4ccccc34)C2=O)c1,-6.443,2580.0
4296,CPD000155592,CN(CC(O)COc1ccc(S(=O)(=O)N2CCOCC2)cc1)C1CCCCC1,-4.722,5576.5
4032,CPD002375504,CCCn1c(CN2CCCCCC2)nc2cc(NC(=O)c3ccccc3)ccc21,-4.278,6334.0
5752,CPD002405182,COc1cccc(CC(=O)N(C)CC(=O)N(CC(C)C)c2c(N)n(CC(C)C)c(=O)[nH]c2=O)c1,-6.612,2403.0
1680,CPD002488910,N#Cc1cc2c(nc1N1CCN(C(C(=O)O)c3c[nH]c4cc(CO)ccc34)CC1)CCCC2,-7.517,1837.0
1047,CPD002486141,CCc1cc(=O)oc2cc(C)cc(OCC(=O)O)c12,-8.19,1141.0
6349,CPD002403934,CCCOc1ccccc1OCC(=O)Nc1ccc2oc(C)nc2c1,-4.099,6532.0
4169,CPD002415784,O=C(CSc1nc2ccccc2s1)Nc1ccc2c(c1)CCC2,-6.411,2614.5
859,CPD002427530,COc1cccc(/C=C(/SCC(=O)O)c2nc3ccccc3s2)c1,-8.357,933.0
4707,CPD002198689,CNC(=O)NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,-5.599,3761.0
3154,CPD002429133,Cc1cccc(C(=O)NC(C)c2cccs2)c1I,-5.027,4933.5
4697,CPD002395110,Cc1cc(C(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c(C)n1CC(F)(F)F,-4.078,6553.5
4001,CPD002397785,C=CCNc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1Cl,-4.261,6358.0
6172,CPD002486405,COCCCNC(=O)Cc1c(C)c2c(OC)cc(C)cc2oc1=O,-4.81,5398.5
2180,CPD002434584,CCOc1ccc(/C=C/c2nc(C#N)c(NCc3ccco3)o2)cc1,-6.521,2500.0
5812,CPD002404266,COc1ccc2c(COC(=O)c3ccc(F)cc3)cc(=O)oc2c1,-5.5,3947.5
4329,CPD000148465,CCc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc1,-5.428,4103.0
2512,CPD002417581,O=C(c1c[nH]c2ccccc12)C(NCc1ccccc1)c1ccccc1,-6.041,3063.0
1472,CPD002418974,C=CCNS(=O)(=O)c1cc(C(=O)O)ccc1F,-7.807,1606.0
6177,CPD000635319,COC(CNC(=O)c1cnc2ccc(S(=O)(=O)N3CCOCC3)cc2c1O)OC,-5.922,3244.5
4103,CPD001305416,Oc1ccc(C2SCCS2)cc1,-4.746,5523.5
4268,CPD002411952,CCN(Cc1ccc(OC)c(OC)c1)C(=O)c1oc2ccc(Br)cc2c1C,-5.655,3654.0
4293,CPD002402668,CC(=O)Nc1ccc(NC(=O)c2nccnc2-c2nc3ccccc3s2)cc1Cl,-6.505,2523.5
770,CPD000650190,Cc1cc(=O)oc2cc(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-8.451,837.0
2724,CPD001305553,O=C(NCc1cccnc1)c1ccccc1Nc1ccccc1,-5.743,3522.0
5089,CPD002432063,CCN(C(=O)CCl)C1CCCCC1,-4.913,5166.5
1928,CPD002429320,O=C(O)/C=C/c1nccs1,-7.008,2138.0
2584,CPD002453149,Cc1ccc2[nH]cc(CCNC(=O)c3cccc(Cl)c3)c2c1,-5.944,3208.5
1379,CPD000650985,CCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(C(=O)O)CC3)ccc12,-7.904,1505.0
1234,CPD000069807,O=C(O)c1cc(-c2ccncc2)nc2ccccc12,-8.037,1345.5
4836,CPD002429017,Cc1nc(C)c(C(=O)NCc2cccs2)s1,-5.864,3323.5
6479,CPD000611832,COc1ccccc1-n1c(SCC(=O)N2CCOCC2)nc2ccccc2c1=O,-5.107,4740.0
2528,CPD002407756,Cc1oc(-c2ccccc2)nc1Cn1ncc2ccccc2c1=O,-6.021,3094.5
809,CPD002416084,Cc1ccc(C(=O)O)cc1S(N)(=O)=O,-8.405,879.5
4048,CPD000220207,Cc1ccc(S(=O)(=O)N2CCN(c3cnn(-c4ccccc4)c(=O)c3Cl)CC2)cc1,-4.414,6128.0
4019,CPD002442363,CCOc1ccc(N/C=C/C(=O)c2cc(C)ccc2C)cc1,-4.248,6375.5
773,CPD002367905,O=C(CSc1nc(-c2ccccc2)cc(=O)[nH]1)Nc1oncc1-c1ccc(F)cc1,-8.446,843.0
514,CPD002437461,Cc1n[nH]c(O)c1C(c1ccc(OCc2ccccc2)cc1)c1c(C)n[nH]c1O,-8.73,568.5
543,CPD002440300,CC(C)(O)C#Cc1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,-8.7,598.0
3394,CPD002431635,CC(=O)Nc1cccc(OCCc2ccccc2)c1,-4.434,6095.0
1242,CPD002438729,C/C=C/c1ccccc1OCc1ccc(C(=O)O)cc1,-8.03,1355.0
6460,CPD002432686,CC1CCN(CC(=O)NCCC2=CCCCC2)CC1,-5.327,4275.0
1530,CPD002452881,COc1cccc(OC)c1C(=O)Nc1nnc(C(F)(F)F)s1,-7.741,1671.5
6954,CPD002395824,COc1ccc(C(=O)N[C@@H]2C(=O)Nc3c(c(C)nn3C)[C@H]2c2ccc(C)cc2)cc1OC,-4.763,5502.0
2095,CPD002486100,COc1cccc(NC(=O)NC(CCSC)C(=O)O)c1,-6.648,2367.5
1445,CPD002500048,COc1cc(/C=N/O)c(Br)c(Br)c1O,-7.841,1574.0
3047,CPD000066068,Cc1cccc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)n1,-5.223,4487.0
1422,CPD000647067,C=CCc1cc(/C=C2\C(=N)N3N=C(CC(=O)N4CCOCC4)SC3=NC2=O)cc(OC)c1O,-7.867,1550.5
4021,CPD000504067,CCS(=O)(=O)N1CCC(NC(=O)C(Cc2ccc(OC)c(OC)c2)NC(C)=O)CC1,-5.774,3474.0
2196,CPD002442749,COc1cc(OC)c(/C=C(\C#N)C(=O)O)cc1Br,-6.499,2527.5
5423,CPD002374465,CCCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(C)cc2)c(NC)s1,-4.44,6090.5
3783,CPD002411986,CC(C)C(Sc1nnc(-c2ccccc2)o1)C(=O)NCc1cccnc1,-5.991,3148.5
4909,CPD002498849,Cc1cc2c(cc1C)CSC(c1cc(Br)ccc1O)SC2,-4.596,5807.5
2582,CPD002414551,O=C(O)c1ccc(CSc2ccc(Cl)cc2Cl)cc1,-5.948,3204.0
533,CPD002394402,CCc1cccc(CC)c1NC(=O)Cn1nc(C(=O)O)c2ccccc2c1=O,-8.707,586.5
205,CPD000151475,CSc1ccccc1C(=O)O,-9.175,233.0
1900,CPD000514487,O=C(O)CNS(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)NCC(=O)O)ccc1-2,-7.067,2102.0
