ID smiles score
CPD002409220 Cc1oc(nc1CC(=O)Nc2ccccn2)c3ccccc3 -3.299
CPD002436380 COc1ccc(Cl)cc1C(=O)Nc2sc3CCCCc3c2C(=O)N -4.918
CPD002454001 CCOC(=O)COc1ccc2c(=O)c(c(C)oc2c1)c3ccc(OC)c(OC)c3 -4.916
CPD002400152 COc1ccc(NC(=O)c2cc(Cl)c(O)c(OC)c2)c(OC)c1 -5.663
CPD002487585 Clc1cccc(NC(=O)COc2ccc3c(=O)c(coc3c2)c4ccccc4)c1 -4.877
CPD002409221 Cc1oc(nc1CC(=O)Nc2ncccc2C)c3ccccc3 -4.934
CPD002484611 CCN(CC)C(=O)c1sc(NC(=O)C(c2ccccc2)c3ccccc3)c(C#N)c1C -3.264
CPD002409222 CC(=O)NCCNC(=O)Cc1nc(oc1C)c2ccccc2 -4.454
CPD002405597 CCCN1C(=O)N(CC(=O)Nc2ccccc2OCC)C(=O)c3c1nc(C)n3CCOC -3.045
CPD002484612 CC(C)N1CCC(CC1)NC(=O)c2ccc3ccccc3c2 -6.188
CPD002411660 FC(F)Oc1ccc(cc1)C(=O)N2CCC(CC2)NS(=O)(=O)c3cccs3 -3.292
CPD002400153 COc1ccc(Cl)cc1NC(=O)CCc2oc(cn2)c3ccc(F)cc3F -3.302
CPD002436382 [O-][N+](=O)c1ccc(CN2C(=O)N/C(=C\c3cn(CC(=O)N4CCOCC4)c5ccccc35)/C2=O)cc1 -4.244
CPD002409223 Cc1ccc(NC(=O)Cc2nc(oc2C)c3ccccc3)nc1 -4.279
CPD002454002 COc1ccc(cc1OC)c2c(C)oc3cc(OCC#N)ccc3c2=O -5.994
CPD002487586 COc1cccc(c1)c2cc(O)nc(Nc3nc(C)c4cccc(C)c4n3)n2 -7.468
CPD002409224 CC(=O)N1CCN(CC1)C(=O)c2cc3ccc(F)cc3nc2C -5.985
CPD002436383 CCN1C(=O)N/C(=C/c2cn(C(C)C)c3ccccc23)/C1=O -3.035
CPD002400154 CC(Sc1oc2ccccc2n1)C3=Nc4ccccc4C(=O)N3 -5.845
CPD002405598 CCCN1C(=O)N(CC(=O)Nc2ccc(F)cc2F)C(=O)c3c1nc(C)n3CCOC -3.397
CPD002484613 CCOc1ccccc1NC(=O)Nc2ccc(CN3CCOCC3)cc2 -2.755
CPD002411661 Fc1ccccc1N2CC(CC2=O)C(=O)Nc3ccccc3n4cncn4 -2.456
CPD002409225 Brc1ccccc1C(=O)N2CCC(CN3CCOCC3)CC2 -3.128
CPD002454003 CCN(c1ccccc1)S(=O)(=O)c2ccc(NC(=O)c3cc(=O)c4cc(C)ccc4o3)cc2 -6.992
CPD002487587 CN1C(=O)N=C(O)c2c1nc3n(CCN4CCN(Cc5ccc(F)cc5)CC4)c(C)cn23 -3.293
CPD002400155 CCC(NC(=O)CN1C(=O)N(C)c2ncn(C)c2C1=O)c3ccc(Cl)cc3 -6.327
CPD002405600 CN(C)C(=O)C1CCCN1c2ncnc3ccccc23 -5.922
CPD002409226 CCOCCCNC(=O)CN1N=C(C)c2ccccc2C1=O -3.929
CPD002484614 COc1ccc(c(OC)c1)c2cc(C(=O)NC(C)(C)C)c3ccccc3n2 -4.934
CPD002411662 Fc1ccccc1N(CCC#N)C(=O)CSc2nc(CN3CCOCC3)nc4ccccc24 -5.910
CPD002436384 O=C(Cn1cc(/C=C/2\NC(=O)N(Cc3ccccc3)C2=O)c4ccccc14)N5CCOCC5 -6.707
CPD002400156 CS(=O)(=O)c1ccc2nc(NC(=O)COc3ccc(F)cc3)sc2c1 -5.475
CPD002454004 OCCCN1C(c2ccccc2F)c3c(n[nH]c3c4ccccc4O)C1=O -5.769
CPD002409227 CC1COCCN1C(=O)c2nc(oc2C)c3cccs3 -2.874
CPD002405601 COc1ccc(cc1)c2occ(CSCC(=O)Nc3cccc(F)c3)n2 -4.080
CPD002484615 Cc1cnc(NC(=O)C(C)(C)Oc2ccc(Cl)cc2Cl)s1 -3.412
CPD002436385 CCN1C(=O)N/C(=C/c2cn(CC=C)c3ccccc23)/C1=O -2.860
CPD002411663 COc1ccccc1NC(=O)N2CCC(CCc3ccc(C)cc3)CC2 -2.847
CPD002400157 CN(Cc1occc1)C(=O)CCc2c[nH]c3ccccc23 -3.123
CPD002487589 OC[C@@H](NC(=O)[C@@H]1CC[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CC1)c3ccccc3 -5.230
CPD002454005 CCN(CC)C(=O)Oc1ccc2c(=O)c(c3ccccc3)c(oc2c1)C(F)(F)F -5.510
CPD002400158 O=C(CCc1oc(cn1)c2ccccc2)Nc3ccccc3 -4.065
CPD002409228 CCN1C(=O)N(CC(=O)Nc2cnc3ccccc3c2)c4ccccc4C1=O -3.304
CPD002405602 CCC(=O)Nc1cccc(NC(=O)c2cnn(c3ccc(F)cc3)c2C(F)(F)F)c1C -4.415
CPD002484616 CCC1CCc2c(C(=O)N)c(NC(=O)c3c(C)onc3CC)sc2C1 -4.266
CPD002411664 CCN(CC(=O)NC1(C)CCS(=O)(=O)C1)Cc2cccc(F)c2 -2.598
CPD002436386 CCN1C(=O)N/C(=C/c2cn(CC(=O)Nc3ccc(C)cc3)c4ccccc24)/C1=O -2.676
CPD002487590 CC1=C(Oc2ccccc2)C(=O)c3ccc(OCC(=O)Nc4ncccc4C)cc3O1 -6.091
CPD002484617 CCc1c(C)scc1C(=O)NC2CCN(C)CC2 -2.836
CPD002409229 Cc1cc(NC(=O)CN2CCN(CC2)c3ncccn3)on1 -4.130
CPD002400159 CN1C(=O)N(C)c2ncn(CC(O)COc3ccc(cc3)C#N)c2C1=O -6.559
CPD002454006 Cc1cc(C)c2oc(cc(=O)c2c1)C(=O)N(Cc3ccco3)Cc4ccccc4 -4.683
CPD002405603 CN(CCOc1ccccc1C)C(=O)c2cc(nc3ccccc23)C4CC4 -6.470
CPD002436387 CCN1C(=O)N/C(=C/c2cn(CC(=O)Nc3ccc(F)cc3)c4ccccc24)/C1=O -2.261
CPD002484618 CC(NC(=O)Nc1ccc(F)c(Cl)c1)c2ccc(Cl)s2 -2.938
CPD002409230 CN1N=C(C(=O)N2CCc3sccc3C2)c4ccccc4C1=O -4.006
CPD002411665 COc1ccc(NC(=O)CN(Cc2ccc3OCOc3c2)C4CCCC4)cc1 -6.765
CPD002487591 CC(C)c1ccc(cc1)c2nonc2NC(=O)C3=CC(=O)c4cc(Br)ccc4O3 -6.662
CPD002400160 CN(Cc1occc1)C(=O)c2cccc(c2)S(=O)(=O)N3CCCCC3 -3.293
CPD002405604 Cc1nc(nn1c2ccc(Cl)cc2)C(=O)Nc3nc(cs3)C(C)(C)C -2.739
CPD002436388 Brc1ccc(cc1)C(=O)Nc2ccc(Cc3ccncc3)cc2 -5.786
CPD002454007 CCc1ccc(CN(C2CCS(=O)(=O)C2)C(=O)c3cc(=O)c4cc(C)cc(C)c4o3)cc1 -6.405
CPD002484619 Cc1nn(Cc2ccccc2Cl)c(C)c1NC(=O)NC3CCCC3 -5.696
CPD002487592 COc1cccc(CCNS(=O)(=O)c2cc(ccc2OC)N3C(=O)C(C)(C)CS3(=O)=O)c1 -2.638
CPD002411666 Fc1cccc(NC(=O)CN2CCN(CC2)C(=O)CCc3oc(cn3)c4ccccc4Cl)c1 -1.981
CPD002409231 CCC(CC)C(CNC(=O)C1=NNC(=O)c2ccccc12)N3CCOCC3 -6.436
CPD002400161 Cc1ccc(cc1C(=O)Nc2ccccc2N3CCOCC3)S(=O)(=O)C -2.827
CPD002436389 CC(=O)Nc1ccc(Cl)c(c1)c2nc3cc(C)ccc3o2 -6.117
CPD002405605 Fc1cccc(Cl)c1CC(=O)N2CCC(=CC2)c3c[nH]c4ncccc34 -2.995
CPD002454010 Cc1ccc2c(=O)cc(oc2c1C)C(=O)Nc3sc4CCCCc4c3C#N -5.891
CPD002484621 Cc1ccc(cc1C)C(=O)N2CCN(CCc3ccccc3)CC2 -4.607
CPD002411667 CC(N(C)Cc1ccccc1C)C(=O)NCc2cccs2 -3.190
CPD002409232 CC(C)OCCN1CCN(CC1)c2oc(nc2C#N)c3occc3 -4.254
CPD002400162 NC(=O)c1ccsc1NC(=O)CSc2ccc3CCCc3c2 -5.569
CPD002487593 O=C(Nc1cccnc1)c2nn(C3CCS(=O)(=O)C3)c4CCCCc24 -4.460
CPD002405606 Fc1ccc(CNC(=O)COc2ccc3ccc(=O)oc3c2)cc1 -6.122
CPD002484622 CC(C)N1CCC(CC1)NC(=O)c2cccc3ccccc23 -7.071
CPD002454011 FC(F)(F)c1oc2cc(OCC#N)ccc2c(=O)c1c3ccccc3 -5.582
CPD002436390 Clc1cccc(c1)N2C(=O)CC(N3CCC(CC3)c4nc5ccccc5o4)C2=O -5.501
CPD002409233 Cc1ccc2OC(=CC(=O)c2c1)C(=O)Nc3ccc(cc3)C(=O)N -4.640
CPD002409234 CCc1noc(COc2ccc(cc2)C(=O)NC)n1 -3.703
CPD002400164 CCN(CC)C(=O)COC(=O)c1ccccc1NC(=O)c2occc2 -3.827
CPD002454012 COc1ccc2c(=O)c(c3ccc(Br)cc3)c(oc2c1)C(F)(F)F -4.886
CPD002405607 Cc1cnc(NC(=O)CCOc2cccc(Br)c2)s1 -2.956
CPD002484623 CCOc1ccc(NC(=O)Nc2ccc(CN3CCOCC3)cc2)cc1 -3.747
CPD002411668 CSc1ccc(cc1)N2CC(CC2=O)C(=O)N(C)Cc3cnn(Cc4ccccc4)c3 -6.493
CPD002487595 OC[C@@H](NC(=O)COc1ccc2C(=O)C(=COc2c1)c3ccc(Cl)cc3)c4ccccc4 -6.401
CPD002436391 Cc1cc(C)c2oc(nc2c1)c3cccc(NC(=O)COc4ccc(cc4)[N+](=O)[O-])c3 -3.003
CPD002409235 COc1ccc2cc([nH]c2c1)C(=O)NC3CCS(=O)(=O)C3 -4.664
CPD002400165 CCCN1C(=O)NC(=O)c2c1nc(c3ccc(Cl)cc3)n2CCOC -4.357
CPD002484625 CCc1noc(C)c1C(=O)Nc2sc(C)cc2C(=O)OC -3.881
CPD002405608 O=C(CN1CCC(CC1)c2ccccc2)c3c[nH]c4ccccc34 -2.236
CPD002411669 CCN(Cc1cccs1)C(=O)NCc2ccc(F)cc2 -2.185
CPD002487596 CC(C)Cc1nnc2sc(nn12)c3cc4ccccc4[nH]3 -4.725
CPD002454013 COc1ccccc1Oc2coc3cc(OC(=O)c4cccs4)ccc3c2=O -5.472
CPD002400166 Cc1nc2cc(F)ccc2cc1C(=O)N(Cc3cccnc3)C4CC4 -3.611
CPD002487598 Oc1nc2nc3ccccc3n2c4NC(=O)CC(c5cc(Cl)ccc5F)c14 -5.018
CPD002436392 CCc1ccc2oc(nc2c1)c3cccc(NC(=O)COc4ccc(cc4)[N+](=O)[O-])c3 -3.514
CPD002484626 NC(=O)c1cc(Cc2ccccc2)sc1NC(=O)c3ccncc3 -3.538
CPD002454014 COc1ccccc1NC(=O)c2cc3c(=O)n4ccccc4nc3n2Cc5ccccc5 -5.479
CPD002405609 CCc1ccc(cc1)C(CNC(=O)c2nc(oc2C)c3ccccc3)N(C)C -5.892
CPD002400167 COc1cc(CNC(=O)Nc2ccc(C)c(F)c2)ccn1 -6.394
CPD002409236 OC(CN1C(=O)N(Cc2ccccc2)c3ncn(Cc4occc4)c3C1=O)c5ccccc5 -5.648
CPD002411670 CC(CC(=O)N1CCN(CC(=O)Nc2cccc(C)c2C)CC1)NC(=O)c3ccccc3 -3.150
CPD002487600 COc1ccc2C(=C(CC(=O)NCCCN3CCOCC3)C(=O)Oc2c1)C -4.088
CPD002454015 Oc1ccc2c(=O)c(c3ccc(Br)cc3)c(oc2c1)C(F)(F)F -4.715
CPD002436393 Cn1c(=O)[nH]c2n(CCc3ccccc3)c(nc2c1=O)c4ccc(Cl)cc4 -3.556
CPD002484627 CCOC(=O)c1sc(NC(=O)Nc2ccccc2Br)nc1C -4.038
CPD002405610 Cc1oc(nc1CC(=O)Nc2ccc(cc2)S(=O)(=O)NC3CC3)c4ccccc4 -3.505
CPD002400168 CCCC(C)NC(=O)Nc1cc(ccc1C)C(=O)NC2CC2 -5.674
CPD002409237 Cc1ccc2cc([nH]c2c1)C(=O)N3CCCC(CNS(=O)(=O)C)C3 -6.114
CPD002411671 CN(Cc1ccc(Cl)cc1)C(=O)c2ccc(Cl)c(c2)S(=O)(=O)NC3CC3 -3.335
CPD002487601 COc1ccc(cc1S(=O)(=O)N2CCc3ccccc23)N4C(=O)C(C)(C)CS4(=O)=O -2.988
CPD002436394 COc1ccc(cc1[N+](=O)[O-])C(=O)Nc2cccc(c3nc4ccccc4o3)c2C -3.704
CPD002405611 CCCN1N=C(C(=O)OCC(=O)N2C(C)Cc3ccccc23)c4ccccc4C1=O -3.825
CPD002454016 COc1cccc(Oc2cnc(N)nc2c3ccc(OCc4ccccc4)cc3O)c1 -4.333
CPD002484628 Cc1ccc(OCC(=O)N2CCN(CC2)S(=O)(=O)c3cccs3)cc1 -5.325
CPD002409238 Cc1ccc(cc1C)c2oc(CCC(=O)N3CCOCC3)nc2 -6.525
CPD002400170 CCCCCCCn1c(CN2CCN(CC2)c3ccccc3F)nc4n(C)c(=O)n(C)c(=O)c14 -5.072
CPD002487602 COc1cccc(c1)C2=NN(C(C2)c3ccc4nccnc4c3)S(=O)(=O)c5ccccc5 -7.195
CPD002405612 Cc1ccc(cc1C)N2CC(CC2=O)c3onc(n3)c4cccs4 -5.736
CPD002436395 Cc1cccc(c1)C(=O)Nc2cccc(c2)c3nc4ccccc4o3 -7.227
CPD002411672 CN(C)CC(C)(C)CNc1nc(nc2ccccc12)c3cccnc3 -5.991
CPD002454017 Cc1c(NC(=O)c2cc(=O)c3ccc(C)cc3o2)c(=O)n(c4ccccc4)n1C -6.144
CPD002484629 Cc1cccc(Cn2nc(C)c(NC(=O)NC3CCCCC3)c2C)c1 -3.523
CPD002409239 CC(C)OCCCNC(=O)CCc1oc(cn1)c2ccc(F)cc2F -3.837
CPD002400171 OC(=O)c1cc(NC(=O)c2ccc(Cl)s2)cc(c1)C(=O)O -5.425
CPD002405613 CCOc1ccc(cc1)c2cc([nH]n2)c3nc(no3)c4cccnc4 -6.125
CPD002487603 COc1ccc(cc1)N2NC(=CC2=O)c3ccc(OC)c(OC)c3 -5.839
CPD002484630 CC(C)N1CCC(CC1)NC(=O)c2ccccc2C -4.254
CPD002411673 CC(C)n1ncc2cc(cnc12)C(=O)N3CCCc4cc(C)ccc34 -5.747
CPD002436396 Cc1c(NC(=O)c2ccc(Br)o2)cccc1c3nc4ccccc4o3 -4.901
CPD002409240 CC(C)(CNC(=O)c1cc(on1)c2ccccc2F)N3CCOCC3 -3.870
CPD002400172 O=C1CC2(CCCC2)C(=O)N1Cc3oc(cn3)c4ccccc4 -4.648
CPD002484631 Cc1csc(NC(=O)c2csc3ccccc23)n1 -3.182
CPD002454019 Cc1ccc2oc(cc(=O)c2c1)C(=O)Nc3ccc(cc3)S(=O)(=O)Nc4cc(C)nc(C)n4 -4.274
CPD002411674 CCNC(=O)NC(=O)CSc1nc(C)c(C)n1C2CCCC2 -3.509
CPD002487604 CC1(C)CS(=O)(=O)N(C1=O)c2ccc(cc2)S(=O)(=O)NCCc3ccccc3F -5.167
CPD002405614 CC(=O)N1N=C(CC1c2ccco2)c3c(c4ccccc4)c5cc(Cl)ccc5n(C)c3=O -6.182
CPD002409241 COC(=O)C1(CCCCC1)NC(=O)c2ccc3OCOc3c2 -5.578
CPD002436397 Cc1cc2nc(oc2cc1C)c3cccc(NC(=O)COc4ccccc4)c3 -6.734
CPD002484632 COc1ccc(OC)c(c1)c2cc(C(=O)O)c3cccc(C)c3n2 -4.930
CPD002487605 Fc1ccccc1c2nnc3sc(nn23)c4ccc5ccccc5n4 -5.874
CPD002400174 O=C(CN(Cc1occc1)S(=O)(=O)c2ccccc2)N3CCN(CC3)C(=O)c4cccs4 -2.308
CPD002454020 Cc1cc(C)c2oc(cc(=O)c2c1)C(=O)N(Cc3ccc(Cl)cc3)C4CCS(=O)(=O)C4 -5.574
CPD002405615 Cc1cc(CNC(=O)C2CCCN2C(=O)OC(C)(C)C)ccc1F -7.160
CPD002411675 CCc1ccc(cc1)c2noc(CN3CCCC3c4cc(OC)ccc4OC)n2 -5.665
CPD002409242 Cc1ccccc1COC(=O)C2=NN(Cc3ccccc3)C(=O)c4ccccc24 -6.094
CPD002436398 CCCCCC(=O)Nc1cccc(c2nc3ccccc3o2)c1C -4.896
CPD002484633 Cc1oc(CN2CCN(CC(=O)Nc3cccc4nsnc34)CC2)cc1 -7.223
CPD002487606 CN1C(=O)N=C(O)c2c1nc3n(CCN4CCN(Cc5ccc(F)cc5)CC4)c(C)c(C)n23 -3.590
CPD002409243 CC(C)n1ncc2cc(C(=O)N(C)Cc3ccccc3F)c(C)nc12 -6.039
CPD002400175 CC(OC(=O)C1CCN(CC1)S(=O)(=O)c2ccc(C)cc2)C(=O)N3CCCCCC3 -2.236
CPD002436399 Cc1ccc(OCC(=O)Nc2ccc(cc2)c3nc4ccccc4o3)c(C)c1 -6.303
CPD002405616 CCN1C=C(C#N)C(=O)N(Cc2onc(n2)c3ccc(F)cc3)C1=O -3.612
CPD002454021 Cc1cc(C)c2oc(cc(=O)c2c1)C(=O)N3CCN(CC3)c4cccc(Cl)c4 -5.489
CPD002411676 CCN(CC(=O)NCc1cccs1)C(=O)C2CN(C(=O)C2)c3cc(C)ccc3OC -2.038
CPD002487607 Oc1nc2nc3ccccc3n2c4NC(=O)CC(c5ccc(Cl)cc5Cl)c14 -5.206
CPD002484634 Cc1ccc(NC(=O)N2CCN(Cc3ccc(Cl)s3)CC2)cc1 -5.777
CPD002400176 Cc1cc(ccc1Br)S(=O)(=O)NCC2CN(Cc3ccccc3)CCO2 -6.856
CPD002409244 CC(C)n1nccc1NC(=O)C(C)Sc2nnc(C3CC3)n2Cc4occc4 -3.168
CPD002454023 CCOc1ccc2c(=O)c(c3ccc(OC)cc3)c(oc2c1)C(F)(F)F -3.846
CPD002436400 Cc1cc(C)cc(OCC(=O)Nc2cccc(c2)c3nc4ccccc4o3)c1 -6.081
CPD002400177 CC(C)CN1C(=O)N(C)C(=O)c2c(SC(C)C)nc(C)nc12 -4.100
CPD002405617 CCn1cnc2N(Cc3ccccc3)C(=O)N(CC(=O)N(C)CC(=O)NC(C)(C)C)C(=O)c12 -3.660
CPD002411677 COc1ccc(CCC2CCN(CC2)C(=O)C3CCN(CC3)S(=O)(=O)c4ccc(C)cc4C)cc1 -7.765
CPD002454024 CCOC(=O)c1ccc(Oc2c(C)oc3cc(OCC)ccc3c2=O)cc1 -6.144
CPD002487608 COc1ccc(cc1OC)C2=Cc3ccc(OCC(=O)NCCN(C)C)cc3OC2=O -4.544
CPD002409246 COc1ccc(CCNC(=O)CCc2c(C)nn(C)c2C)cc1OC -4.661
CPD002436401 Cc1ccc(cc1)C(=O)Nc2ccc(cc2)c3nc4ccccc4o3 -4.261
CPD002400178 Cn1ccc(NC(=O)C2=NN(Cc3ccccc3)C(=O)c4ccccc24)n1 -6.234
CPD002484635 CCc1cc(C(=O)OC)c(NC(=O)c2c(C)onc2CC)s1 -6.496
CPD002405618 Fc1ccc(Br)c(c1)C(=O)NCc2ccc(cc2)n3cccn3 -3.734
CPD002409247 COC(=O)C1CCCN1S(=O)(=O)c2cc(Cl)ccc2Cl -3.930
CPD002454025 Cc1ccc(CN(C2CCS(=O)(=O)C2)C(=O)c3cc(=O)c4ccccc4o3)cc1 -6.385
CPD002487609 CC1=C(CCC(=O)NC2CC(C)(C)NC(C)(C)C2)C(=O)Oc3cc(O)ccc13 -5.691
CPD002436402 Cc1c(NC(=O)c2cccc([N+](=O)[O-])c2C)cccc1c3nc4ccccc4o3 -4.473
CPD002411678 FC(F)(F)c1cc(NC(=O)CN2CCN(CC(=O)NC3CCCCC3)CC2)ccc1Cl -7.454
CPD002484636 CC(C)c1ccccc1OC(C)C(=O)N2CCN(CC2)c3ncccn3 -2.995
CPD002490372 Clc1ccc2c(ccn2CC(=O)N3CCNC(=O)C3)c1 -3.754
CPD002405620 O=C(NCCc1ccc2OCCOc2c1)c3ccc(NC(=O)c4occc4)cc3 -6.588
CPD002409248 CC(=O)NCc1oc(cc1)c2csc(Nc3cccc(c3)C(F)(F)F)n2 -3.267
CPD002487610 COc1ccccc1CCNS(=O)(=O)c2ccc(cc2)N3C(=O)C(C)(C)CS3(=O)=O -2.199
CPD002409249 COc1ccc(OC)c(CNC(=O)N2CCc3sccc3C2)c1 -6.335
CPD002405621 Cc1noc(CN2CCN(CC2)c3cccc(F)c3C#N)n1 -4.019
CPD002484638 Cc1cnc(NC(=O)C(C)(C)Oc2cc(Cl)ccc2Cl)s1 -3.954
CPD002454026 CCCN1C(c2ccc(OC)c(OC)c2)c3c(n[nH]c3c4ccccc4O)C1=O -5.853
CPD002436404 Cc1cccc(OCC(=O)Nc2ccc(cc2)c3nc4ccc(C)cc4o3)c1 -5.001
CPD002490375 Cc1nn(c2N=C(O)CC(C3=COc4ccccc4C3=O)c12)c5ccc(Cl)nn5 -6.037
CPD002411679 CC(N(C)Cc1ccc2OCCOc2c1)C(=O)Nc3cc(Cl)ccc3C -7.612
CPD002487611 COc1ccc(cc1S(=O)(=O)N2CCCc3ccccc23)N4C(=O)C(C)(C)CS4(=O)=O -5.710
CPD002409250 COc1ccc2C(=CC(=O)Oc2c1)CNc3ccccc3 -3.561
CPD002405623 CCCCN(CCCC)S(=O)(=O)c1[nH]ncc1C(=O)OCC -2.797
CPD002490376 COc1cccc(C2CC(=Nc3nc(N)sc23)O)c1OC(C)C -6.448
CPD002484639 CC(C)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3cc(C)on3 -6.873
CPD002454027 Cc1cc2oc(cc(=O)c2cc1C)C(=O)N3CCN(CC3)c4cccc(Cl)c4 -4.985
CPD002436405 C1CCN(CC1)c2nc(NC3C4CC5CC(C4)CC3C5)c6ccccc6n2 -4.814
CPD002411680 CC(N(C)S(=O)(=O)c1ccc(C)cc1C)c2oc3ccccc3c2 -4.495
CPD002487612 CCc1ccc(cc1)C2=NN(C(C2)c3ccc4nccnc4c3)C(=O)c5occc5 -6.851
CPD002484640 CC(NC(=O)c1ccc2OCCOc2c1)c3ccc(C)cc3C -6.274
CPD002409251 COCCNC(=O)CCc1oc(cn1)c2ccc(Cl)cc2Cl -4.162
CPD002405624 CC(C)c1oc2ccc(NC(=O)NCc3ccccc3F)cc2n1 -4.064
CPD002490377 CC(=O)Nc1cccc(NC(=O)CSCc2nc(O)c3ccccc3n2)c1 -6.883
CPD002409252 Cc1ccc(cc1C)c2oc(CCC(=O)NCC3CC3)nc2 -5.728
CPD002484641 CCOC(=O)c1cc(NS(=O)(=O)c2ccc3ccccc3c2)cc(c1)C(=O)OCC -5.792
CPD002405625 Clc1cccc(c1)C(=O)N2CCCC(C2)c3oc4ccccc4n3 -5.172
CPD002454029 COc1ccc(cc1OC)C2N(CCO)C(=O)c3n[nH]c(c4ccccc4O)c23 -5.753
CPD002411681 COc1ccc(cc1)c2nnc(SCc3onc(C)n3)n2CCc4ccccc4 -5.973
CPD002436406 COc1ccc(cc1)C(=O)N2CCN(CC2)c3ccc([N+](=O)[O-])c(c3)n4nc(C)c5ccccc5c4=O -4.993
CPD002487614 COc1ccc(cc1)c2cc(NC(=O)c3cccnc3)n(n2)C4CCS(=O)(=O)C4 -7.471
CPD002490378 OC(=O)C(N1CCN(Cc2cccs2)CC1)c3c[nH]c4cc(Cl)ccc34 -3.468
CPD002484642 CCCCCNC(=O)c1cc(nc2ccccc12)c3ccc(OC)cc3 -5.324
CPD002409253 CN(Cc1cnn(C)c1)C(=O)C2CN(C(=O)C2)c3cccc(C)c3C -2.914
CPD002454030 Clc1ccc(C(=O)N2CCN(CC2)c3oc(nc3C#N)c4ccco4)c(Cl)c1 -6.457
CPD002405626 O=C(NCc1cccs1)C(Cc2ccccc2)NC(=O)c3ccco3 -3.670
CPD002411682 Cc1ccc(cc1)N(CCC(=O)NCC2CCCO2)S(=O)(=O)c3ccccc3 -4.198
CPD002436408 Clc1c(cnn(c2ccccc2)c1=O)N3CCN(CC3)S(=O)(=O)c4ccc5ccccc5c4 -5.008
CPD002487615 CC(C)C(=O)NCCNC(=O)c1ccc2ccccc2n1 -5.897
CPD002409254 OC(COc1ccccc1)CN2CCN(CC2)c3nccs3 -1.592
CPD002484643 O=C(CN1CCN(Cc2cccs2)CC1)Nc3cccc4nsnc34 -5.951
CPD002490380 CN1CCc2c(C1)c(nc3sc(C(=O)Nc4ccccc4)c(N)c23)N5CCOCC5 -5.237
CPD002411684 CN(Cc1occc1)C(=O)c2ccc3ncsc3c2 -5.418
CPD002454031 COc1ccc(cc1)C(=O)N2CCN(CC2)c3oc(nc3C#N)c4cccs4 -4.076
CPD002405627 Fc1ccc(cc1)N2CCN(CC2)C(=O)CCc3oc(cn3)c4c(F)cccc4F -6.463
CPD002490381 COc1cccc(c1)C(=O)NCCc2csc(n2)c3ccccn3 -3.217
CPD002409255 CC(C)C(CNC(=O)C1=NN(C)C(=O)c2ccccc12)N3CCCC3 -6.141
CPD002484644 CCOC(=O)c1ccc(NC(=O)N2CCN(Cc3ccc(Cl)s3)CC2)cc1 -5.364
CPD002436409 Cc1ccc(cc1)c2nn(c3cc(ccc3[N+](=O)[O-])N4CCOCC4)c(=O)c5ccccc25 -5.452
CPD002487616 COc1cccc(c1)C2=NN(C(C2)c3ccc4nccnc4c3)C(=O)c5cccs5 -6.417
CPD002411685 Cc1onc(CSc2ccccc2C(=O)Nc3nc(cs3)c4ccc(C)c(C)c4)n1 -3.089
CPD002490382 O=C(Nc1ccccc1)C2=C(c3ccccc3)S(=O)(=O)CCO2 -3.169
CPD002454032 COc1ccc(cc1OC)C2N(CCCO)C(=O)c3n[nH]c(c4ccccc4O)c23 -6.122
CPD002409256 Cn1cc(cn1)C(=O)NC2CCN(Cc3oc(nn3)C(C)(C)C)CC2 -3.726
CPD002487617 Oc1nc2nc3ccccc3n2c4NC(=O)CC(c5cccc(Br)c5)c14 -5.468
CPD002405628 Fc1cc(Cl)ccc1C(=O)NCc2ccc(cc2)n3cccn3 -3.234
CPD002484645 CCc1noc(C)c1C(=O)Nc2sc(Cc3ccccc3)cc2C(=O)OC -2.675
CPD002436410 CN1CCN(CC1)c2ccc([N+](=O)[O-])c(c2)n3nc(c4ccc(Cl)cc4)c5ccccc5c3=O -5.129
CPD002411686 CN(Cc1ccccc1Cl)C(=O)c2ccc3N(CCCc3c2)S(=O)(=O)C -5.858
CPD002454033 Fc1ccc(CN(C2CCS(=O)(=O)C2)C(=O)c3cc(=O)c4ccccc4o3)cc1 -7.223
CPD002490384 Cc1cccnc1NC(=O)c2cc(nc3ccccc23)c4cccs4 -6.117
CPD002409257 Cc1ccccc1OCC(O)CN2CCN(CC2)c3nccs3 -3.150
CPD002405629 CC1CCC(CC1)NC(=O)COC(=O)CCS(=O)(=O)c2ccc(C)cc2 -5.780
CPD002487618 COc1cc2OC(=O)C(=C(C)c2cc1OC)CC(=O)N3CCC(O)(CC3)c4ccc(Cl)cc4 -3.806
CPD002484646 Cc1cc(no1)C(=O)Nc2nc(c(C)s2)c3ccc(C)c(C)c3 -3.517
CPD002454034 Clc1cccc(c1)C(=O)N2CCN(CC2)c3oc(nc3C#N)c4ccco4 -2.526
CPD002411687 CN(Cc1ccc(F)cc1)C(=O)c2ccc(Cl)c(c2)S(=O)(=O)NC3CC3 -2.554
CPD002436411 Cc1ccccc1C(=O)N2CCN(CC2)c3ccc([N+](=O)[O-])c(c3)n4nc(C)c5ccccc5c4=O -6.226
CPD002487619 COc1ccc2C(=C(CCC(=O)NCCCO)C(=O)Oc2c1)C -3.787
