,Unnamed: 0,ID,SMILES,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
54846,54847,CPD002453967,COc1cc(cc(OC)c1OC)C2N(CCO)C(=O)c3n[nH]c(c4ccccc4O)c23,-4.679,COc1cc(C2c3c(n[nH]c3-c3ccccc3O)C(=O)N2CCO)cc(OC)c1OC,-4.679,,-0.0,0
14456,14457,CPD002369012,Fc1cccc(c1)C(CC(=O)Nc2ccc3OCOc3c2)n4cccc4,-5.929,O=C(CC(c1cccc(F)c1)n1cccc1)Nc1ccc2c(c1)OCO2,-5.929,,-0.0,0
49194,49195,CPD002432288,CC(Nc1ncccc1[N+](=O)[O-])c2ccc(Cl)cc2Cl,-4.828,CC(Nc1ncccc1[N+](=O)[O-])c1ccc(Cl)cc1Cl,-4.828,,-0.0,0
40525,40526,CPD000591467,CCN1CCN(CC1)c2nc(c3ccccc3)c4ccccc4n2,-5.049,CCN1CCN(c2nc(-c3ccccc3)c3ccccc3n2)CC1,-5.049,,-0.0,0
61492,61493,CPD002489403,O=C(NC1CCCCCCC1)C2CCC(Cn3cnnn3)CC2,-4.491,O=C(NC1CCCCCCC1)C1CCC(Cn2cnnn2)CC1,-4.491,,-0.0,0
10564,10565,CPD000014467,Cc1ccc(Cn2c(Sc3ncccn3)nc4n(C)c(=O)[nH]c(=O)c24)cc1,-6.18,Cc1ccc(Cn2c(Sc3ncccn3)nc3c2c(=O)[nH]c(=O)n3C)cc1,-6.18,,-0.0,0
64634,64635,CPD002395236,Cc1nc(c(CC(=O)N2CCN(CC2)S(=O)(=O)c3ccc(F)cc3)s1)c4ccc(F)cc4,-4.394,Cc1nc(-c2ccc(F)cc2)c(CC(=O)N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)s1,-4.394,,-0.0,0
71297,71298,CPD002453638,Cc1cc(C)c2c(CN3CCN(CC3)c4ccc(F)cc4)cc(=O)oc2c1,-4.145,Cc1cc(C)c2c(CN3CCN(c4ccc(F)cc4)CC3)cc(=O)oc2c1,-4.145,,-0.0,0
54136,54137,CPD002487869,COC(=O)COc1nc(c2CCCc2c1C#N)c3occc3,-4.699,COC(=O)COc1nc(-c2ccco2)c2c(c1C#N)CCC2,-4.699,,-0.0,0
4315,4316,CPD001930577,Oc1cc(NC(=O)c2ccc(Cl)cc2)n3nc(nc3n1)C(F)(F)F,-7.215,O=C(Nc1cc(O)nc2nc(C(F)(F)F)nn12)c1ccc(Cl)cc1,-7.215,,-0.0,0
55345,55346,CPD002435682,COC(=O)c1ccc(NC(=O)CN2N=Cn3nc(cc3C2=O)c4cc(C)ccc4C)cc1,-4.665,COC(=O)c1ccc(NC(=O)Cn2ncn3nc(-c4cc(C)ccc4C)cc3c2=O)cc1,-4.665,,-0.0,0
70931,70932,CPD002366258,Cc1ccc(s1)c2noc(n2)c3occc3,-4.162,Cc1ccc(-c2noc(-c3ccco3)n2)s1,-4.162,,-0.0,0
41355,41356,CPD000653265,CCn1cc(C(=O)N[C@@H](C(C)C)C(=O)NCCN2CCOCC2)c(=O)c3cc4OCOc4cc13,-5.027,CCn1cc(C(=O)N[C@H](C(=O)NCCN2CCOCC2)C(C)C)c(=O)c2cc3c(cc21)OCO3,-5.027,,-0.0,0
17499,17500,CPD002413252,COC(=O)c1ccc(COC(=O)Cc2c(Cl)cccc2Cl)cc1,-5.784,COC(=O)c1ccc(COC(=O)Cc2c(Cl)cccc2Cl)cc1,-5.784,,-0.0,0
41748,41749,CPD000862528,Fc1ccc(Br)cc1/C=C/C(=O)N2CCC(=O)CC2,-5.017,O=C1CCN(C(=O)/C=C/c2cc(Br)ccc2F)CC1,-5.017,,-0.0,0
176,176,CPD000650937,CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N3CCC[C@H]3C(=O)O,-9.515,CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCC[C@H]1C(=O)O,-9.515,,-0.0,0
28565,28566,CPD002373842,COC(=O)c1ccccc1NC2N(Cc3ccccc3Cl)C(=O)c4ccccc24,-5.382,COC(=O)c1ccccc1NC1c2ccccc2C(=O)N1Cc1ccccc1Cl,-5.382,,-0.0,0
18753,18754,CPD002397448,CCOCCCNc1nc(cs1)c2ccc3NC(=O)Nc3c2,-5.728,CCOCCCNc1nc(-c2ccc3[nH]c(=O)[nH]c3c2)cs1,-5.728,,-0.0,0
74424,74425,CPD002500817,CN(C)CC1CCCN1.OC(=O)C(=O)O,-3.989,CN(C)CC1CCCN1,-3.989,,-0.0,0
165,165,CPD002191815,OC(=O)c1ccccc1c2oc(cn2)c3ccccc3F,-9.542,O=C(O)c1ccccc1-c1ncc(-c2ccccc2F)o1,-9.542,,-0.0,0
23064,23065,CPD002416073,Cc1ccc(C)c(c1)C(=O)CSc2nnc(COc3ccc(Cl)cc3)n2C,-5.564,Cc1ccc(C)c(C(=O)CSc2nnc(COc3ccc(Cl)cc3)n2C)c1,-5.564,,-0.0,0
56181,56182,CPD000073939,CC(C)CNC(=O)c1ccccc1NC(=O)CN(c2ccc3OCCOc3c2)S(=O)(=O)C,-4.642,CC(C)CNC(=O)c1ccccc1NC(=O)CN(c1ccc2c(c1)OCCO2)S(C)(=O)=O,-4.642,,-0.0,0
73540,73541,CPD002412420,Clc1cc(NC(=S)NCCc2ccccc2)ccc1NC(=S)NCCc3ccccc3,-4.037,S=C(NCCc1ccccc1)Nc1ccc(NC(=S)NCCc2ccccc2)c(Cl)c1,-4.037,,-0.0,0
58683,58684,CPD002412862,O=C1C2CCCC1C(NC2c3ccccc3)c4ccccc4,-4.571,O=C1C2CCCC1C(c1ccccc1)NC2c1ccccc1,-4.571,,-0.0,0
68836,68837,CPD000415245,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nc3ccccc3nc2NCC4CCCO4,-4.245,O=S(=O)(Nc1nc2ccccc2nc1NCC1CCCO1)c1cc(Cl)ccc1Cl,-4.245,,-0.0,0
50781,50782,CPD002442081,CCCCOc1ccc(OCCN)cc1.Cl,-4.787,CCCCOc1ccc(OCCN)cc1,-4.787,,-0.0,0
61859,61860,CPD001541332,CCOc1ccc(C(=O)Nc2cc(C)ccn2)c(OCC)c1,-4.48,CCOc1ccc(C(=O)Nc2cc(C)ccn2)c(OCC)c1,-4.48,,-0.0,0
72617,72618,CPD002432541,CNC(c1ccccc1)c2ccc(F)cc2,-4.083,CNC(c1ccccc1)c1ccc(F)cc1,-4.083,,-0.0,0
21963,21964,CPD002366962,Cc1ccc(CCNC(=O)c2ccc(CN3C(=O)CSc4ncccc34)cc2)cc1,-5.605,Cc1ccc(CCNC(=O)c2ccc(CN3C(=O)CSc4ncccc43)cc2)cc1,-5.605,,-0.0,0
61408,61409,CPD002369262,CCOc1ccc(OCC)c(NS(=O)(=O)c2cc(ccc2C)c3oc(C)nc3)c1,-4.493,CCOc1ccc(OCC)c(NS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)c1,-4.493,,-0.0,0
77678,77679,CPD001602892,CCN(CC)C(=O)c1noc2CCC(Cc12)C(C)(C)C,-3.755,CCN(CC)C(=O)c1noc2c1CC(C(C)(C)C)CC2,-3.755,,-0.0,0
40319,40320,CPD002404504,Cn1c(=O)n(C)c2ncn(CC(=O)Nc3ccccc3Br)c2c1=O,-5.054,Cn1c(=O)c2c(ncn2CC(=O)Nc2ccccc2Br)n(C)c1=O,-5.054,,-0.0,0
30980,30981,CPD002419077,CCn1c(cc2ccccc12)c3ccccc3,-5.308,CCn1c(-c2ccccc2)cc2ccccc21,-5.308,,-0.0,0
52812,52813,CPD002373457,Brc1ccc(NC(=O)CSc2nnc3c4c5CCCCc5sc4ncn23)cc1,-4.733,O=C(CSc1nnc2c3c4c(sc3ncn12)CCCC4)Nc1ccc(Br)cc1,-4.733,,-0.0,0
78060,78061,CPD002435800,Cc1c(c2ccc(Cl)cc2)c(=O)oc3cc(OC(=O)N4CCOCC4)ccc13,-3.719,Cc1c(-c2ccc(Cl)cc2)c(=O)oc2cc(OC(=O)N3CCOCC3)ccc12,-3.719,,-0.0,0
21313,21314,CPD002433353,CCOC(=O)CCCSc1ccc2OCCOc2c1,-5.628,CCOC(=O)CCCSc1ccc2c(c1)OCCO2,-5.628,,-0.0,0
15659,15660,CPD000650994,Cc1cc(OCC(=O)N[C@@H](CSCc2ccccc2)C(=O)O)c3c(C)c(C)c(=O)oc3c1,-5.869,Cc1cc(OCC(=O)N[C@@H](CSCc2ccccc2)C(=O)O)c2c(C)c(C)c(=O)oc2c1,-5.869,,-0.0,0
26317,26318,CPD002433795,CCc1oc(cc1)C(=O)N(Cc2ccncc2)C3CC3,-5.452,CCc1ccc(C(=O)N(Cc2ccncc2)C2CC2)o1,-5.452,,-0.0,0
49519,49520,CPD002400559,CN1C(=O)Cc2cc(ccc12)c3csc(n3)c4ccccc4,-4.819,CN1C(=O)Cc2cc(-c3csc(-c4ccccc4)n3)ccc21,-4.819,,-0.0,0
52578,52579,CPD002440229,CC12CC(C)(C)c3ccccc3C2(C)OC(=O)O1,-4.739,CC1(C)CC2(C)OC(=O)OC2(C)c2ccccc21,-4.739,,-0.0,0
54458,54459,CPD002369063,Cc1c(Cl)cccc1NC(=O)c2ccc(NC(=O)C3=CSCCO3)cc2,-4.689,Cc1c(Cl)cccc1NC(=O)c1ccc(NC(=O)C2=CSCCO2)cc1,-4.689,,-0.0,0
11,11,CPD002370507,Fc1ccc(cc1)n2c(CC3=CC(=O)NC(=O)N3)nnc2SCC(=O)c4ccc(Cl)cc4,-10.406,O=C(CSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccc(F)cc1)c1ccc(Cl)cc1,-10.406,,-0.0,0
48126,48127,CPD002418148,OC(=O)C(Cc1ccc(O)cc1)NC(=O)C(c2ccccc2)c3ccccc3,-4.856,O=C(O)C(Cc1ccc(O)cc1)NC(=O)C(c1ccccc1)c1ccccc1,-4.856,,-0.0,0
35652,35653,CPD002484664,O=C(CN1CCN(Cc2ccccn2)CC1)Nc3cccc4nsnc34,-5.178,O=C(CN1CCN(Cc2ccccn2)CC1)Nc1cccc2nsnc12,-5.178,,-0.0,0
6493,6494,CPD001305711,CC(NC(=O)Cc1c[nH]c2ccccc12)c3ccco3,-6.648,CC(NC(=O)Cc1c[nH]c2ccccc12)c1ccco1,-6.648,,-0.0,0
22669,22670,CPD000624106,Cc1oc(nc1CS(=O)(=O)CC(=O)NCCN2CCOCC2)c3ccccc3Cl,-5.579,Cc1oc(-c2ccccc2Cl)nc1CS(=O)(=O)CC(=O)NCCN1CCOCC1,-5.579,,-0.0,0
66186,66187,CPD002369662,Cc1cc(C)c(NC(=O)c2ncoc2c3cccc(Cl)c3)c(C)c1,-4.344,Cc1cc(C)c(NC(=O)c2ncoc2-c2cccc(Cl)c2)c(C)c1,-4.344,,-0.0,0
77216,77217,CPD000009501,S=c1sc2SCCCSc2s1,-3.797,S=c1sc2c(s1)SCCCS2,-3.797,,-0.0,0
800,800,CPD002413802,OC(=O)C\C(=C\c1ccccc1OC(F)F)\c2nc3ccccc3s2,-8.846,O=C(O)C/C(=C/c1ccccc1OC(F)F)c1nc2ccccc2s1,-8.846,,-0.0,0
73327,73328,CPD002392925,COc1ccc(cc1Cl)N(CC(=O)N2CCN(C)CC2)S(=O)(=O)c3ccccc3,-4.048,COc1ccc(N(CC(=O)N2CCN(C)CC2)S(=O)(=O)c2ccccc2)cc1Cl,-4.048,,-0.0,0
67075,67076,CPD002409823,CN(CCOc1ccc(C)cc1)C(=O)NCc2ccccc2,-4.312,Cc1ccc(OCCN(C)C(=O)NCc2ccccc2)cc1,-4.312,,-0.0,0
48537,48538,CPD000273700,Oc1ccc(NC(=O)Cn2nc(c3ccccc3)c4ccccc4c2=O)cc1,-4.844,O=C(Cn1nc(-c2ccccc2)c2ccccc2c1=O)Nc1ccc(O)cc1,-4.844,,-0.0,0
44088,44089,CPD002427335,CC(CC(=O)NCC1(CCCCCC1)N(C)C)NC(=O)c2ccccc2,-4.956,CC(CC(=O)NCC1(N(C)C)CCCCCC1)NC(=O)c1ccccc1,-4.956,,-0.0,0
11623,11624,CPD002372601,COc1ccc(Oc2coc3cc(OC(=O)c4ccc(OC)c(OC)c4)ccc3c2=O)cc1,-6.103,COc1ccc(Oc2coc3cc(OC(=O)c4ccc(OC)c(OC)c4)ccc3c2=O)cc1,-6.103,,-0.0,0
9676,9677,CPD002401601,CC(NC(=O)Cc1csc2nc(cn12)c3ccccc3)c4ccc(Cl)cc4,-6.256,CC(NC(=O)Cc1csc2nc(-c3ccccc3)cn12)c1ccc(Cl)cc1,-6.256,,-0.0,0
32127,32128,CPD002441710,CCc1c(C)sc(NC(=O)/C=C/c2ccc(F)cc2)c1C#N,-5.275,CCc1c(C)sc(NC(=O)/C=C/c2ccc(F)cc2)c1C#N,-5.275,,-0.0,0
20776,20777,CPD002375273,COc1ccccc1NC(=O)c2c(C)cc(C)nc2SCC(=O)NCc3ccccc3,-5.649,COc1ccccc1NC(=O)c1c(C)cc(C)nc1SCC(=O)NCc1ccccc1,-5.649,,-0.0,0
30839,30840,CPD002408276,O=C(CN1C=Nc2ccccc2C1=O)Nc3ccc4oc(nc4c3)C5CC5,-5.312,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc2oc(C3CC3)nc2c1,-5.312,,-0.0,0
32707,32708,CPD002439092,COc1ccc(CCN=C(S)Nc2cccc(F)c2)cc1,-5.259,COc1ccc(CCN=C(S)Nc2cccc(F)c2)cc1,-5.259,,-0.0,0
41579,41580,CPD002436945,CCOC(=O)c1ccc(NC(=O)C2CC(=O)N=C(N2)N3CCN(CC3)c4ccccc4)cc1,-5.021,CCOC(=O)c1ccc(NC(=O)C2CC(=O)N=C(N3CCN(c4ccccc4)CC3)N2)cc1,-5.021,,-0.0,0
8099,8100,CPD002394694,Cc1cccc(c1)n2nnnc2SCC(=O)c3ccc(Br)s3,-6.42,Cc1cccc(-n2nnnc2SCC(=O)c2ccc(Br)s2)c1,-6.42,,-0.0,0
52953,52954,CPD002397793,Cn1c(=O)n(C)c2nc(N3CCC(CC3)C(=O)N)n(CCCc4ccccc4)c2c1=O,-4.73,Cn1c(=O)c2c(nc(N3CCC(C(N)=O)CC3)n2CCCc2ccccc2)n(C)c1=O,-4.73,,-0.0,0
5818,5819,CPD002373390,Clc1ccc(CCNC(=O)c2ccc3c(=O)n(c4ccccc4)c(=O)[nH]c3c2)cc1,-6.782,O=C(NCCc1ccc(Cl)cc1)c1ccc2c(=O)n(-c3ccccc3)c(=O)[nH]c2c1,-6.782,,-0.0,0
24793,24794,CPD002408984,CS(=O)(=O)N1CCCC(C1)C(=O)Nc2ccc(SC3CCCC3)cc2,-5.503,CS(=O)(=O)N1CCCC(C(=O)Nc2ccc(SC3CCCC3)cc2)C1,-5.503,,-0.0,0
25426,25427,CPD002455794,CCOCCOC(=O)C(C)Oc1ccc2c(=O)c(Oc3cc(C)c(Cl)c(C)c3)coc2c1,-5.481,CCOCCOC(=O)C(C)Oc1ccc2c(=O)c(Oc3cc(C)c(Cl)c(C)c3)coc2c1,-5.481,,-0.0,0
77375,77376,CPD002401546,Fc1ccc(cc1)c2oc(CN3CCN(CC3)S(=O)(=O)c4cccc(F)c4)nc2,-3.782,O=S(=O)(c1cccc(F)c1)N1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,-3.782,,-0.0,0
65383,65384,CPD000117359,COc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc34)n2C)cc1,-4.37,COc1ccc(NC(=O)CSc2nnc(Cn3cnc4ccccc43)n2C)cc1,-4.37,,-0.0,0
81605,81606,CPD002441310,O=C(Oc1ccc(cc1)C(=O)c2ccccc2)c3cccs3,-3.148,O=C(c1ccccc1)c1ccc(OC(=O)c2cccs2)cc1,-3.148,,-0.0,0
52883,52884,CPD002436184,COc1ccccc1CC(C#N)C(=O)Nc2ccccc2C,-4.732,COc1ccccc1CC(C#N)C(=O)Nc1ccccc1C,-4.732,,-0.0,0
39767,39768,CPD002443394,Cc1ccc(cc1)C(=O)C(CC(=O)c2ccccc2)S(=O)(=O)c3ccc(C)cc3,-5.069,Cc1ccc(C(=O)C(CC(=O)c2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,-5.069,,-0.0,0
12001,12002,CPD002487162,Clc1ccc(NC(=O)CSc2ncnc3[nH]cnc23)cc1,-6.075,O=C(CSc1ncnc2[nH]cnc12)Nc1ccc(Cl)cc1,-6.075,,-0.0,0
3101,3102,CPD002486230,COc1ccc2N\C(=N\C(=O)C3=CC(=O)c4ccc(C)c(C)c4O3)\Sc2c1,-7.763,COc1ccc2[nH]/c(=N/C(=O)c3cc(=O)c4ccc(C)c(C)c4o3)sc2c1,-7.763,,-0.0,0
10590,10591,CPD002400566,Cn1cccc1C(=O)NCCc2c[nH]c3ccccc23,-6.179,Cn1cccc1C(=O)NCCc1c[nH]c2ccccc12,-6.179,,-0.0,0
62748,62749,CPD002444600,O=C(NCCCN1CCCC1)c2ccc(cc2)c3ccccc3,-4.453,O=C(NCCCN1CCCC1)c1ccc(-c2ccccc2)cc1,-4.453,,-0.0,0
71062,71063,CPD000344402,COc1ccc(cc1)n2c(SCC(=O)N3CCOCC3)nnc2C(C)N4CCCCC4,-4.156,COc1ccc(-n2c(SCC(=O)N3CCOCC3)nnc2C(C)N2CCCCC2)cc1,-4.156,,-0.0,0
47339,47340,CPD002402127,O=C(CCc1oc(cn1)c2ccccc2)NCCSCc3ccccc3,-4.875,O=C(CCc1ncc(-c2ccccc2)o1)NCCSCc1ccccc1,-4.875,,-0.0,0
2429,2429,CPD002393647,OC(=O)C1=CC(NC(=O)N1)c2ccc(F)cc2F,-8.05,O=C1NC(C(=O)O)=CC(c2ccc(F)cc2F)N1,-8.05,,-0.0,0
69810,69811,CPD000352543,CC(C)N(/C=C/C(=O)C(F)(F)F)C(C)C,-4.208,CC(C)N(/C=C/C(=O)C(F)(F)F)C(C)C,-4.208,,-0.0,0
35193,35194,CPD002500590,COc1ccc(\C=N\O)cc1O,-5.19,COc1ccc(/C=N/O)cc1O,-5.19,,-0.0,0
19841,19842,CPD002409468,CC(N1CCc2ccccc2C1)c3onc(n3)c4ccccc4,-5.685,CC(c1nc(-c2ccccc2)no1)N1CCc2ccccc2C1,-5.685,,-0.0,0
1527,1527,CPD002428528,Cc1ccc(C)c2c(C)c(oc12)C(=O)O,-8.436,Cc1ccc(C)c2c(C)c(C(=O)O)oc12,-8.436,,-0.0,0
64888,64889,CPD002357634,O=C(COC(=O)c1ccc(NC(=O)c2cccs2)cc1)c3ccccc3,-4.386,O=C(COC(=O)c1ccc(NC(=O)c2cccs2)cc1)c1ccccc1,-4.386,,-0.0,0
3767,3768,CPD002393540,CN(C)CCn1cc(cc1C2=Nc3ccccc3C(=O)N2)C(=O)c4cc(F)ccc4O,-7.456,CN(C)CCn1cc(C(=O)c2cc(F)ccc2O)cc1-c1nc2ccccc2c(=O)[nH]1,-7.456,,-0.0,0
56467,56468,CPD002374096,COc1cc(cc(OC)c1OC)C2=NOC(C2)C(=O)Nc3cc(C)nn3c4ccccc4,-4.634,COc1cc(C2=NOC(C(=O)Nc3cc(C)nn3-c3ccccc3)C2)cc(OC)c1OC,-4.634,,-0.0,0
28228,28229,CPD002396271,Fc1ccc(F)c(NC(=O)COc2ncnc3ccc(Br)cc23)c1,-5.392,O=C(COc1ncnc2ccc(Br)cc12)Nc1cc(F)ccc1F,-5.392,,-0.0,0
60654,60655,CPD002410945,CN(CCN(C)C(=O)C1=Cc2ccccc2OC1=O)C3CCCCC3,-4.514,CN(CCN(C)C1CCCCC1)C(=O)c1cc2ccccc2oc1=O,-4.514,,-0.0,0
58982,58983,CPD002394131,Cc1cccc(Nc2nnc(SCC(=O)N3CCOCC3)s2)c1,-4.562,Cc1cccc(Nc2nnc(SCC(=O)N3CCOCC3)s2)c1,-4.562,,-0.0,0
73561,73562,CPD002418101,COc1cc(C=O)ccc1OCCCCOc2c(C)cc(C)cc2Cl,-4.036,COc1cc(C=O)ccc1OCCCCOc1c(C)cc(C)cc1Cl,-4.036,,-0.0,0
41641,41642,CPD000591702,COCCCn1c(nc2n(Cc3ccccc3)c(=O)[nH]c(=O)c12)c4ccc(OCC=C)cc4,-5.02,C=CCOc1ccc(-c2nc3c(c(=O)[nH]c(=O)n3Cc3ccccc3)n2CCCOC)cc1,-5.02,,-0.0,0
35769,35770,CPD001885885,CC(=O)c1ccc(SCC(=O)Nc2ccc(N3CCCC3=O)c(C)c2)c(F)c1,-5.175,CC(=O)c1ccc(SCC(=O)Nc2ccc(N3CCCC3=O)c(C)c2)c(F)c1,-5.175,,-0.0,0
20995,20996,CPD002407737,Clc1ccc(Br)cc1C(=O)NCc2ccc(cc2)n3cccn3,-5.64,O=C(NCc1ccc(-n2cccn2)cc1)c1cc(Br)ccc1Cl,-5.64,,-0.0,0
43967,43968,CPD002488739,Nc1nc(N2CCN(Cc3ccccc3Cl)CC2)c4[nH]cnc4n1,-4.958,Nc1nc(N2CCN(Cc3ccccc3Cl)CC2)c2[nH]cnc2n1,-4.958,,-0.0,0
65257,65258,CPD002455619,Cn1c(=O)[nH]c(=O)c2n(CCc3ccccc3)c(SCCN4CCCCC4)nc12,-4.374,Cn1c(=O)[nH]c(=O)c2c1nc(SCCN1CCCCC1)n2CCc1ccccc1,-4.374,,-0.0,0
12287,12288,CPD000377370,CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2cc(nc3ccccc23)c4ccco4,-6.057,CN(C(=O)COC(=O)c1cc(-c2ccco2)nc2ccccc12)C1CCS(=O)(=O)C1,-6.057,,-0.0,0
47955,47956,CPD002370033,CC1CCn2c(C1)nc3cc(ccc23)C(=O)N4CCN(CC4)c5ccccc5,-4.86,CC1CCn2c(nc3cc(C(=O)N4CCN(c5ccccc5)CC4)ccc32)C1,-4.86,,-0.0,0
23662,23663,CPD002417661,O=C(NC1CCCc2ccccc12)C3CCC3,-5.543,O=C(NC1CCCc2ccccc21)C1CCC1,-5.543,,-0.0,0
7341,7342,CPD002411771,Fc1ccc(c(F)c1)c2oc(CCC(=O)Nc3ccc(Cl)cc3Cl)nc2,-6.519,O=C(CCc1ncc(-c2ccc(F)cc2F)o1)Nc1ccc(Cl)cc1Cl,-6.519,,-0.0,0
42479,42480,CPD002442720,CCOc1cc(/C=C\2/NC(=O)NC2=O)cc(Cl)c1OC(C)C,-4.998,CCOc1cc(/C=C2/NC(=O)NC2=O)cc(Cl)c1OC(C)C,-4.998,,-0.0,0
35145,35146,CPD002426750,C\C(=N\O)\c1oc2ccccc2c1C,-5.192,C/C(=N/O)c1oc2ccccc2c1C,-5.192,,-0.0,0
28920,28921,CPD002498642,CCC(C(=O)Nc1sc(C)c(CC)c1C#N)c2ccccc2,-5.371,CCc1c(C)sc(NC(=O)C(CC)c2ccccc2)c1C#N,-5.371,,-0.0,0
16197,16198,CPD002428230,O=C(Nc1cn[nH]c1)C2CCN(CC2)c3ccc(cn3)C#N,-5.844,N#Cc1ccc(N2CCC(C(=O)Nc3cn[nH]c3)CC2)nc1,-5.844,,-0.0,0
50765,50766,CPD002417435,Fc1ccc(cc1CSc2ccccn2)C#N,-4.787,N#Cc1ccc(F)c(CSc2ccccn2)c1,-4.787,,-0.0,0
58201,58202,CPD002415339,ClCC(=O)NCCC#N,-4.584,N#CCCNC(=O)CCl,-4.584,,-0.0,0
69314,69315,CPD002364323,OCCN=C(S)NC1(CC2CC3CC(C2)C1)C3,-4.228,OCCN=C(S)NC12CC3CC(CC(C3)C1)C2,-4.228,,-0.0,0
8835,8836,CPD002409079,CC(=O)N1CCc2cc(ccc12)C(=O)Nc3nc4ccccc4[nH]3,-6.335,CC(=O)N1CCc2cc(C(=O)Nc3nc4ccccc4[nH]3)ccc21,-6.335,,-0.0,0
6081,6082,CPD002436958,Cc1ccc(cc1)c2nn(CCC(=O)NCc3ccccc3)c(=O)c4ccccc24,-6.73,Cc1ccc(-c2nn(CCC(=O)NCc3ccccc3)c(=O)c3ccccc23)cc1,-6.73,,-0.0,0
36083,36084,CPD002419162,CN(CCOc1ccc(Br)cc1)C(=O)CSc2nnnn2C,-5.166,CN(CCOc1ccc(Br)cc1)C(=O)CSc1nnnn1C,-5.166,,-0.0,0
5999,6000,CPD000711698,COCCN(C(=O)COC(=O)c1ccc(C)o1)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O,-6.745,COCCN(C(=O)COC(=O)c1ccc(C)o1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-6.745,,-0.0,0
5903,5904,CPD002499273,CSc1ccc(cc1)C2NC(=NC3=C2CCc4ccccc34)S,-6.765,CSc1ccc(C2NC(S)=NC3=C2CCc2ccccc23)cc1,-6.765,,-0.0,0
33487,33488,CPD002401280,Fc1cccc(NC(=O)CN2CCN(CC2)C(=O)CCc3oc(cn3)c4c(F)cccc4F)c1,-5.238,O=C(CN1CCN(C(=O)CCc2ncc(-c3c(F)cccc3F)o2)CC1)Nc1cccc(F)c1,-5.238,,-0.0,0
74882,74883,CPD002433568,N#CCCCN1CCCC1Cc2ccccc2,-3.962,N#CCCCN1CCCC1Cc1ccccc1,-3.962,,-0.0,0
65827,65828,CPD001936634,Cc1ccccc1N2C(=O)c3cc(nn3CC2(C)C(=O)NC4CCCCC4)c5occc5,-4.355,Cc1ccccc1N1C(=O)c2cc(-c3ccco3)nn2CC1(C)C(=O)NC1CCCCC1,-4.355,,-0.0,0
11012,11013,CPD002431562,Fc1ccc(cc1)C(=O)NCCc2cccnc2,-6.148,O=C(NCCc1cccnc1)c1ccc(F)cc1,-6.148,,-0.0,0
23818,23819,CPD002440620,CC(=NO)c1cccc(c1)n2cccc2,-5.537,CC(=NO)c1cccc(-n2cccc2)c1,-5.537,,-0.0,0
31269,31270,CPD002487065,CN1CCN(CN2C(=O)C(O)(CC(=O)c3ccc(Br)s3)c4ccccc24)CC1,-5.3,CN1CCN(CN2C(=O)C(O)(CC(=O)c3ccc(Br)s3)c3ccccc32)CC1,-5.3,,-0.0,0
14263,14264,CPD002152490,COc1cccc(c1)c2cc(C(F)F)n3ncc(C#N)c3n2,-5.94,COc1cccc(-c2cc(C(F)F)n3ncc(C#N)c3n2)c1,-5.94,,-0.0,0
29902,29903,CPD002430889,OC(CSCC(=O)NC(=O)NCC(F)(F)F)c1ccccc1,-5.341,O=C(CSCC(O)c1ccccc1)NC(=O)NCC(F)(F)F,-5.341,,-0.0,0
76088,76089,CPD000005887,O=S(=O)(NCc1ccc2OCOc2c1)c3cccc(c3)S(=O)(=O)N4CCOCC4,-3.883,O=S(=O)(NCc1ccc2c(c1)OCO2)c1cccc(S(=O)(=O)N2CCOCC2)c1,-3.883,,-0.0,0
78006,78007,CPD002500798,CC1CCN(CC2CCCCCN2)CC1.OC(=O)C(=O)O,-3.724,CC1CCN(CC2CCCCCN2)CC1,-3.724,,-0.0,0
42560,42561,CPD000016768,CCOC(=O)Cn1c(CN2CCN(CC2)c3cccc(Cl)c3)nc4n(C)c(=O)[nH]c(=O)c14,-4.996,CCOC(=O)Cn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)[nH]c(=O)n2C,-4.996,,-0.0,0
63176,63177,CPD000153611,CCN(CC(=O)NC1CCS(=O)(=O)C1)c2nc(nc3ccccc23)c4cccnc4,-4.44,CCN(CC(=O)NC1CCS(=O)(=O)C1)c1nc(-c2cccnc2)nc2ccccc12,-4.44,,-0.0,0
